weight logl a_v a_s a_c a_sym sigma_sys
0.000000000000000000e+00 -8.592218037601612500e+13 2.580324817833245987e+01 4.254758369272889951e+01 1.276828411730727697e-01 3.212034557134671076e+01 1.759429779036825528e-02
0.000000000000000000e+00 -7.539208796467015625e+13 5.198233924113486282e+00 2.686592838530761895e+01 7.200965295384582632e-01 4.421197443177042885e+01 1.932512882941473178e-02
0.000000000000000000e+00 -7.054388169648653125e+13 6.524918632736032009e+00 1.342681840591268738e+01 3.633352410928473719e-01 1.998244151059183071e+00 2.020507868854137801e-02
0.000000000000000000e+00 -6.860393194205026562e+13 8.764008535831015578e+00 9.858589875999795638e+00 1.014509546756299674e+00 2.881643076453794450e+01 2.059641073499771796e-02
0.000000000000000000e+00 -6.710934451148801562e+13 3.096105349559719500e+01 2.215665257360842588e+01 1.292607808866676589e+00 3.127660148110063787e+01 2.084544241855349964e-02
0.000000000000000000e+00 -5.739394258762813281e+13 3.739208794423163340e+01 3.129501696801601440e+01 1.285542304320407281e+00 3.063277317926158538e+00 2.316600416051963277e-02
0.000000000000000000e+00 -5.732186073527221094e+13 8.562391841549647609e+00 4.315325060146327729e+01 1.434438335797930453e+00 1.701124263090849098e+01 2.331024656221800107e-02
0.000000000000000000e+00 -5.369368601191845312e+13 3.409852828076165565e+01 3.150614242151323907e+01 1.146348202542212924e+00 1.299634793943397781e+01 2.424533842182421614e-02
0.000000000000000000e+00 -4.881008297155460938e+13 5.169356501899806666e+00 4.342189954308388877e+01 2.086577414549943832e-01 2.342356222721388992e+00 2.596648172512622602e-02
0.000000000000000000e+00 -4.797180772800317969e+13 3.089227793468013417e+01 4.349610071211066042e+01 1.477014119995641583e-01 2.157867248681243666e+01 2.616060774114389864e-02
0.000000000000000000e+00 -4.474888195312286719e+13 2.113682433131386063e+01 3.471859349533461625e+01 8.676700356041704421e-01 1.188153752310292521e+00 2.745129726286902466e-02
0.000000000000000000e+00 -4.446606019419460938e+13 3.627192416167839184e+01 1.706682259347217112e+01 1.498935798547248677e+00 3.721669728988946702e+01 2.749900991311189993e-02
0.000000000000000000e+00 -3.756662605740254688e+13 3.606662825093924596e+01 4.837228427246657247e+01 2.850706812772393350e-01 3.705605711220592013e+00 3.075730946109833316e-02
0.000000000000000000e+00 -3.304327562076057812e+13 3.526240210774325590e+01 3.625134600561240461e+01 5.411330501302538121e-01 1.725518897764471049e+01 3.346146580985034924e-02
0.000000000000000000e+00 -3.077635102572357031e+13 6.456193997954002839e+00 4.311514536372322937e+01 7.348782228657380067e-01 1.348636861908360451e+01 3.522489155598807625e-02
0.000000000000000000e+00 -2.819968633117829297e+13 2.880613215796470072e+01 3.878321937428555088e+01 1.044811498123527027e+00 3.786878164991943407e+01 3.715858598761440090e-02
0.000000000000000000e+00 -2.727029189447913672e+13 2.115882723752626760e+01 2.788797390560903722e+01 9.120391955543307727e-01 3.976566713276905318e+01 3.800248350078713061e-02
0.000000000000000000e+00 -2.678549950897716406e+13 3.077123759946636739e+01 3.246923411639063772e+01 4.380334184319041313e-01 5.370726430680365837e+01 3.838342551121708135e-02
0.000000000000000000e+00 -2.516891131938151562e+13 1.256401636989864024e+01 9.920751552486533953e+00 1.403963634635013946e+00 5.925359920449407980e+01 4.006660707588850096e-02
0.000000000000000000e+00 -2.513973021194555859e+13 3.414709922296312783e+01 2.178565428722285446e+01 1.461235177985685585e+00 3.535180864382736843e+01 3.997396400871937316e-02
0.000000000000000000e+00 -2.287152747115288672e+13 3.512285389422291360e+01 8.247605230119864572e+00 8.695032735849556049e-02 1.776016996806147574e+01 4.240617585907777848e-02
0.000000000000000000e+00 -2.227519022456510156e+13 2.568594518959060480e+01 3.686394097724477348e+01 9.394585562061580353e-02 1.261160768442073277e+01 4.323267988156726666e-02
0.000000000000000000e+00 -2.214957193469896875e+13 3.852598301510655432e+01 7.794748916023169549e+00 1.156892628290728364e+00 1.310866160026724714e+01 4.329086660334787590e-02
0.000000000000000000e+00 -2.204718845620086719e+13 1.013349557429948433e+01 2.735047292970213562e+01 1.177644254904615551e+00 7.240307861288317604e+00 4.363981993820625904e-02
0.000000000000000000e+00 -2.046529988035783594e+13 8.675045231887049013e+00 4.582500871911781815e+01 8.655848150724382295e-02 2.334479210967662510e+01 4.576584903273075294e-02
0.000000000000000000e+00 -1.736583023663197852e+13 1.802202856595711467e+01 3.940512833236417833e+01 3.095509893137849411e-01 3.281114921158905418e+01 5.069302019361496270e-02
0.000000000000000000e+00 -1.734106222102657812e+13 3.238253369375955515e+01 2.601241181569967509e+01 4.856252922664794913e-01 4.097406080760080727e+01 5.061211289737513330e-02
0.000000000000000000e+00 -1.720237872472761719e+13 2.409739625848098754e+01 4.751501952582282229e+01 8.491180328228380425e-01 3.493255679995419882e+01 5.097959135963672089e-02
0.000000000000000000e+00 -1.601564981418339453e+13 1.369089081974832034e+01 1.334192574684963617e+01 1.182895620259016178e+00 5.028545927064414656e+01 5.335465709100528642e-02
0.000000000000000000e+00 -1.539393605045000000e+13 2.531473687003206763e+01 4.267740727994075201e+01 9.642537615950388385e-01 1.697932965611671818e+01 5.462891295554951621e-02
0.000000000000000000e+00 -1.328264694039675977e+13 3.935416117157298999e+01 3.250293122304398707e+01 1.160598742177468834e+00 5.812833991499998376e+01 5.973480841809269276e-02
0.000000000000000000e+00 -1.328144436635758594e+13 2.042634589989850724e+01 3.178754092654262919e+01 4.025713451194139481e-01 2.838445891142509936e+01 5.987066003261724140e-02
0.000000000000000000e+00 -1.309960426352592188e+13 3.501549275651011328e+01 3.975000959196786710e+01 5.566739238209589269e-02 3.859270276023989421e+00 6.024467969137672907e-02
0.000000000000000000e+00 -1.284933849583112500e+13 2.756402730616857255e+01 1.625908425901478793e+01 5.475162122183957480e-02 1.191994248659071776e+00 6.098718897059971639e-02
0.000000000000000000e+00 -1.243017665232098047e+13 3.535518849366616223e+01 1.762221102003747042e+00 8.005544287286019411e-01 1.800944694206830832e+01 6.217734018998732903e-02
0.000000000000000000e+00 -1.194313381735545117e+13 2.082588159508694048e+01 3.617316620060982757e+01 5.839562168895088279e-01 6.423514255942475160e+00 6.391900551771473316e-02
0.000000000000000000e+00 -1.109990265968736328e+13 3.607798763328818836e+01 2.089596637653683331e+01 5.639401576567935059e-01 5.561705121424417797e+01 6.667401439061149127e-02
0.000000000000000000e+00 -9.976888482520564453e+12 3.522413527918563148e+01 5.023351725121127487e+00 1.150407635166645459e+00 5.051285553644832760e+01 7.113978907156638665e-02
0.000000000000000000e+00 -8.992642628346751953e+12 3.079682579158101419e+01 4.085189440825390506e+01 4.099485802039259386e-01 4.914750997378205710e+01 7.584170766384977502e-02
0.000000000000000000e+00 -8.339502306395729492e+12 3.221840946748783097e+01 2.894120544867714173e+01 1.563029365727997000e-01 5.593808235986487176e+01 7.929621696825074617e-02
0.000000000000000000e+00 -7.960807129014855469e+12 3.682459943987160500e+01 2.479994108952271503e+01 8.406175212326271184e-01 5.375066594867727865e-01 8.148189244185354008e-02
0.000000000000000000e+00 -7.447670893658312500e+12 1.927685562849445233e+01 2.327733143715027708e+01 1.329453002110251525e+00 4.153588874897948102e+01 8.503470592858153321e-02
0.000000000000000000e+00 -7.335918100389552734e+12 2.909088797387105885e+01 4.743444188153348051e+01 6.613326659507804406e-01 2.653984407150068847e+01 8.570154172699667727e-02
0.000000000000000000e+00 -6.433582276407054688e+12 2.394698379052309178e+01 2.818084151982188246e+01 5.206808247470715578e-01 1.666466993977762456e+01 9.262051085520554838e-02
0.000000000000000000e+00 -5.775556556493552734e+12 3.498094136909132601e+01 1.327604341340295946e+01 1.285992921438236181e+00 2.293593497934858227e+00 9.851718960504499134e-02
0.000000000000000000e+00 -5.412570229384841797e+12 7.048614511791696735e+00 4.881651815008816442e+01 6.650633606491553884e-01 2.548749211962967820e+01 1.028112617986774169e-01
0.000000000000000000e+00 -5.079920324002887695e+12 2.753366490979836456e+01 3.122357025314611434e+01 1.076515034388563885e+00 4.792793378480550359e+01 1.063446949923742002e-01
0.000000000000000000e+00 -5.066413101594271484e+12 3.105755083822024076e+01 2.127056247827574609e+01 7.220388820054937096e-01 4.475107342163035185e+01 1.063991833615958449e-01
0.000000000000000000e+00 -4.108453420038939453e+12 1.211919661712748919e+01 1.005009227588150544e+01 5.897816718613440035e-01 4.248392968741631748e+00 1.203275878778581748e-01
0.000000000000000000e+00 -3.753734480539790039e+12 1.237254612020199218e+01 2.010901152490360744e+01 1.370250626086557899e+00 5.482620495625032220e+01 1.268246439147004967e-01
0.000000000000000000e+00 -3.367815347718412109e+12 3.283242691374567102e+01 9.536424738486658725e+00 1.125363865926314100e+00 1.349356039245476069e+01 1.344320463410715316e-01
0.000000000000000000e+00 -3.281008458981876465e+12 8.523043500658502580e+00 1.633611443774994854e+01 3.454292519393468708e-01 2.324417701697610994e+01 1.368657026083594797e-01
0.000000000000000000e+00 -3.158697402787029297e+12 1.072610754851762493e+01 1.429530449678816417e+01 9.318280009046538970e-01 3.094818135496980460e+01 1.398434179766379348e-01
0.000000000000000000e+00 -3.112613956667645508e+12 2.836874815306290287e+01 1.193032677327446400e+01 2.338729814129517082e-01 6.533049287896830037e+00 1.405828557687602287e-01
0.000000000000000000e+00 -2.935622929551014160e+12 1.843545258413439214e+01 1.968764176820043232e+01 1.103154787719162311e+00 2.561040957223046632e+01 1.456241923099734492e-01
0.000000000000000000e+00 -2.520087462455143555e+12 7.264911936780836577e+00 5.033113446096676213e+00 3.535298451144243681e-01 2.750568057957688239e+01 1.587512145675834818e-01
0.000000000000000000e+00 -2.295233006690180664e+12 2.420882985090119632e+01 3.877579792770145417e+01 1.014488878719243647e+00 5.114530423144521620e+01 1.671031416539270342e-01
0.000000000000000000e+00 -2.230160094071879883e+12 3.438998757502486114e+01 4.373605516218237454e+00 6.316845761589643393e-01 3.638911254227664926e+01 1.693469292406021842e-01
0.000000000000000000e+00 -2.029901755825571289e+12 3.341010650110213476e+01 1.429605697978079704e+01 2.385171794465523742e-02 4.257277155334554664e+01 1.784341901773779659e-01
0.000000000000000000e+00 -2.018242327131854492e+12 3.595340497908387078e+01 3.690588804722975880e+01 1.473843255803151564e+00 1.929364187070867764e+00 1.791861212897871702e-01
0.000000000000000000e+00 -1.940315507617879639e+12 1.633015618467719321e+01 5.998710673447216202e+00 3.735641341172067920e-01 2.751558704059893756e+01 1.833533281438377849e-01
0.000000000000000000e+00 -1.882726164553270020e+12 1.782825342107118161e+01 6.870945076441826060e+00 1.766554362665597733e-01 4.464771495035081017e+01 1.863852927692922212e-01
0.000000000000000000e+00 -1.685054126775681152e+12 7.326285958322024783e+00 4.425720480713119187e+00 1.433005426219640110e+00 1.571293649585446595e+01 1.985117248042825577e-01
0.000000000000000000e+00 -1.629418944846312500e+12 1.022978420755359430e+01 3.745443180137114325e+01 2.712713338854443323e-01 2.389251703245753333e+01 2.021772012849053224e-01
0.000000000000000000e+00 -1.506941355398421387e+12 3.054537903057065407e+01 4.581493326227166563e+01 1.420734865661147150e+00 5.996357987744951856e+01 2.106601330590377741e-01
0.000000000000000000e+00 -1.493280896618323486e+12 3.147555324690403111e+01 4.550859876054599340e+01 1.056142296075477383e+00 3.724182519458901197e+01 2.116189904858134796e-01
0.000000000000000000e+00 -1.227838572442531250e+12 1.639947873519923149e+01 3.934943461257859809e+01 1.033671610295583410e-02 2.197156776141433454e+01 2.356798066836467143e-01
0.000000000000000000e+00 -1.080959160761848877e+12 9.268755128710173707e+00 9.437939775029269285e-01 1.447839619248552756e+00 3.462091926870093062e+01 2.526914242762333118e-01
0.000000000000000000e+00 -9.952754017524521484e+11 2.198594476173169454e+01 7.272920893420159238e+00 7.160921999807019489e-01 4.950351840352521293e+01 2.636962694299413434e-01
0.000000000000000000e+00 -9.758888576268586426e+11 2.282498450561336867e+01 1.540314176668928248e+01 7.792714129661443279e-01 3.798052274878933599e+00 2.664975144950458841e-01
0.000000000000000000e+00 -8.090607684189234619e+11 1.754444839866616945e+01 6.191020244546418638e+00 5.332537245567692263e-02 4.267776729304999606e+01 2.947269457920236313e-01
0.000000000000000000e+00 -7.595400777939968262e+11 9.821783642092656308e+00 1.326902549007480303e+01 7.606490388223769994e-01 5.879035492623426506e+01 3.053495688866695867e-01
0.000000000000000000e+00 -7.565466978553742676e+11 1.495766044440950182e+01 4.521811583050777905e+00 1.105180119708792930e-01 4.306911160477146439e+01 3.055816045091847011e-01
0.000000000000000000e+00 -6.161399559090842285e+11 3.958887315786898853e+01 3.852872614366305015e+01 7.550910762464801973e-01 5.699305202766709755e+01 3.402052884807181266e-01
0.000000000000000000e+00 -5.870973770285139160e+11 2.077862757666934357e+01 1.957443265932760568e+01 7.819639710242063391e-01 4.139974988580944171e+01 3.496848753546196176e-01
0.000000000000000000e+00 -5.722750325720026855e+11 6.196183848536875871e+00 3.517967105418398432e+01 5.581997934098734682e-01 4.956995993176523285e+01 3.552373031064786635e-01
0.000000000000000000e+00 -5.455215853772443848e+11 1.321774785662936225e+01 6.411969022458668732e+00 1.475281977898727837e+00 1.180522029899451297e+01 3.638762120571422121e-01
0.000000000000000000e+00 -5.288562262097830811e+11 3.703682230505736328e+01 9.615219545083319996e-01 5.850204796924863837e-01 2.427582630079982096e+01 3.685210749370914085e-01
0.000000000000000000e+00 -4.648297775407835693e+11 1.506517386310835427e+01 2.508610846650082138e+01 2.496620282895908316e-01 3.431717411629464642e-01 3.957451107514892152e-01
0.000000000000000000e+00 -4.419113616102631836e+11 2.974701227238924517e+01 2.142581246891011659e+01 1.028242810061278378e+00 1.519460792807374716e+01 4.058085114372573243e-01
0.000000000000000000e+00 -4.400128477091075439e+11 1.808916106238460841e+01 1.546078424946437124e+01 8.771181147657398647e-01 3.424643151527601503e+01 4.072677822060634112e-01
0.000000000000000000e+00 -4.395669654886019287e+11 3.965100669987974413e+01 2.807451231777043432e+01 1.460056457631555782e+00 7.379720768322986402e+00 4.065874331796403562e-01
0.000000000000000000e+00 -4.382938867338380127e+11 1.732915724538412761e+01 1.232258630410897382e+01 1.876346546440460505e-01 5.051020871802595735e+00 4.079075776624081495e-01
0.000000000000000000e+00 -4.243904635960042725e+11 7.962517905029130816e+00 1.344728870335585924e+01 5.950667220901129095e-01 4.336457924628743399e+01 4.155451749342644052e-01
0.000000000000000000e+00 -4.138419523919849854e+11 2.392414654882042768e+01 1.464725430508720372e+01 1.229583438290433151e+00 3.322633777538164246e-01 4.203118904163873348e-01
0.000000000000000000e+00 -3.531773536546668091e+11 1.373609675103265637e+01 3.180765132581133514e+01 1.004159276497137654e+00 2.919257776491834377e+01 4.575208397109908898e-01
0.000000000000000000e+00 -3.134774162160900879e+11 2.220956505939442494e+01 4.039629730537435393e+01 9.707950271389680363e-01 1.145009979135839373e+01 4.864807805312268418e-01
0.000000000000000000e+00 -2.836768007862280273e+11 2.097585981930343735e+01 7.439917198024570411e+00 1.364766220738178770e+00 4.920083047663110420e+01 5.123062020396005334e-01
0.000000000000000000e+00 -2.806169475193593140e+11 1.309238231027850219e+01 3.593560067874287967e+01 8.359738434686883046e-01 3.343614017462306265e+01 5.159357268391511209e-01
0.000000000000000000e+00 -2.780330501064536743e+11 1.813488753603203207e+01 2.937012545224111193e+01 4.301357016541657585e-01 1.549649405405113534e+01 5.178496461585303523e-01
0.000000000000000000e+00 -2.754906987076051636e+11 1.271869505676325929e+01 1.595451639705322044e+01 1.497501615505411277e+00 1.180442817776646791e+01 5.208169414086026849e-01
0.000000000000000000e+00 -2.588525089555173950e+11 3.521817486782411777e+01 4.741489350001985770e+01 7.074914150457538575e-01 2.735130635141117850e+01 5.366706303114555654e-01
0.000000000000000000e+00 -2.536165656359014893e+11 1.192268897723996801e+01 4.250933545790863910e+00 1.322925511442335056e+00 3.066192724690706939e+01 5.435910600929267922e-01
0.000000000000000000e+00 -2.533875914060419312e+11 2.045881500021873478e+01 4.508580747580213455e+01 6.259779817307342675e-01 1.902114677024678002e+01 5.436075042072782137e-01
0.000000000000000000e+00 -2.528617225478330078e+11 7.604607632367844872e+00 2.465982823207091457e+01 1.257257288264083672e-01 3.855029208404452845e+01 5.446735953189202339e-01
0.000000000000000000e+00 -2.416249308498572998e+11 1.786627849730643902e+01 1.951491064269594844e+01 1.152031825681187449e+00 3.808969434273372201e+01 5.572120376616920279e-01
0.000000000000000000e+00 -2.060064385942047729e+11 3.595872939054912365e+01 2.555518342498606188e+01 9.026409421997926286e-01 1.037146655970509457e+01 6.038313160355721632e-01
0.000000000000000000e+00 -1.941341523210535889e+11 2.609384328444456358e+01 1.358889181358567910e+01 7.538383933549694937e-01 7.385403897772566673e+00 6.232066680189780605e-01
0.000000000000000000e+00 -1.740155140327984009e+11 2.721297952075228110e+01 3.294305041454225602e+01 1.260089595189295419e-02 5.801977395584304986e+01 6.595736570739048066e-01
0.000000000000000000e+00 -1.728449616504994507e+11 2.021884853951414840e+01 1.494509774143860170e+01 2.044223297947667106e-01 1.098846963603261884e+01 6.621124549753206745e-01
0.000000000000000000e+00 -1.578879160849238586e+11 2.328450569981024998e+01 2.370280548629596851e+01 1.496707002158104594e+00 4.471966907562051574e+01 6.942770361118624223e-01
