logz logzerr logvol nlive logl logwt insert_order
-2.064549072842187881e+08 1.874963767034496414e+06 -9.833333333333296178e-01 3.000000000000000000e+02 -2.050092547671415806e+08 -2.050092614559235871e+08 1.159999999999999920e+00
-2.050092614559235871e+08 1.499537792388330679e+06 -9.866666666666629171e-01 3.000000000000000000e+02 -2.024537797364230156e+08 -2.024537864285383523e+08 1.526666666666666616e+00
-2.024537864285383523e+08 1.238313127532096214e+00 -9.899999999999962164e-01 3.000000000000000000e+02 -1.799437679412448406e+08 -1.799437746366935074e+08 1.833333333333333259e+00
-1.799437746366935074e+08 1.109758488211782463e+07 -9.933333333333295156e-01 3.000000000000000000e+02 -1.709755938971016705e+08 -1.709756005958836675e+08 1.833333333333333259e+00
-1.709756005958836675e+08 4.227637888017108664e+06 -9.966666666666628149e-01 3.000000000000000000e+02 -1.427733545549534559e+08 -1.427733612570688128e+08 1.066666666666666735e-01
-1.427733612570688128e+08 1.367078327202282287e+07 -9.999999999999961142e-01 3.000000000000000000e+02 -1.344435957145098448e+08 -1.344436024199585319e+08 1.333333333333333259e+00
-1.344436024199585319e+08 1.488439175954454765e+07 -1.003333333333329414e+00 3.000000000000000000e+02 -1.300089673910600394e+08 -1.300089740998420566e+08 6.466666666666666119e-01
-1.300089740998420566e+08 1.127578037015790120e+07 -1.006666666666662824e+00 3.000000000000000000e+02 -1.300058270824074149e+08 -1.300058337945227623e+08 1.719999999999999973e+00
-1.300058337945227623e+08 1.359583320727434739e+03 -1.009999999999996234e+00 3.000000000000000000e+02 -1.212837132887512147e+08 -1.212837200041998923e+08 6.533333333333333215e-01
-1.212837200041998923e+08 4.361580871112301946e+06 -1.013333333333329644e+00 3.000000000000000000e+02 -1.203513337535014153e+08 -1.203513404722834229e+08 9.066666666666666208e-01
-1.203513404722834229e+08 2.644880696204829495e+06 -1.016666666666663055e+00 3.000000000000000000e+02 -1.177994486002824306e+08 -1.177994553223977685e+08 1.906666666666666732e+00
-1.177994553223977685e+08 1.275942310266989283e+06 -1.019999999999996465e+00 3.000000000000000000e+02 -1.005659193283286691e+08 -1.005659260537773520e+08 9.666666666666666741e-01
-1.005659260537773520e+08 9.265497202499639243e+06 -1.023333333333329875e+00 3.000000000000000000e+02 -9.839152455372986197e+07 -9.839153128251187503e+07 6.199999999999999956e-01
-9.839153128251187503e+07 8.619704190036265180e+06 -1.026666666666663286e+00 3.000000000000000000e+02 -9.574702992502871156e+07 -9.574703665714405477e+07 5.400000000000000355e-01
-9.574703665714405477e+07 5.983053479031450115e+06 -1.029999999999996696e+00 3.000000000000000000e+02 -8.822708944350939989e+07 -8.822709617895807326e+07 6.466666666666666119e-01
-8.822709617895807326e+07 3.828967784566136077e+06 -1.033333333333330106e+00 3.000000000000000000e+02 -8.098021106608407199e+07 -8.098021780486609042e+07 3.866666666666666585e-01
-8.098021780486609042e+07 4.689392693386914209e+06 -1.036666666666663517e+00 3.000000000000000000e+02 -7.538999717583087087e+07 -7.539000391794621944e+07 5.466666666666666341e-01
-7.539000391794621944e+07 3.864602229817212559e+06 -1.039999999999996927e+00 3.000000000000000000e+02 -7.479951949104708433e+07 -7.479952623649576306e+07 1.273333333333333428e+00
-7.479952623649576306e+07 3.687963057857887354e+06 -1.043333333333330337e+00 3.000000000000000000e+02 -7.222880971623750031e+07 -7.222881646501950920e+07 1.833333333333333259e+00
-7.222881646501950920e+07 1.343601928736360976e+06 -1.046666666666663748e+00 3.000000000000000000e+02 -7.094004154786555469e+07 -7.094004829998089373e+07 1.560000000000000053e+00
-7.094004829998089373e+07 1.613146385444407584e+06 -1.049999999999997158e+00 3.000000000000000000e+02 -6.756567738501915336e+07 -6.756568414046783745e+07 1.413333333333333330e+00
-6.756568414046783745e+07 2.465849857130039483e+06 -1.053333333333330568e+00 3.000000000000000000e+02 -6.427533728459328413e+07 -6.427534404337529838e+07 4.733333333333333282e-01
-6.427534404337529838e+07 2.376184643961632159e+06 -1.056666666666663978e+00 3.000000000000000000e+02 -6.282354130218382925e+07 -6.282354806429917365e+07 9.333333333333333481e-01
-6.282354806429917365e+07 1.758715191533505451e+06 -1.059999999999997389e+00 3.000000000000000000e+02 -5.986967196395048499e+07 -5.986967872939916700e+07 5.533333333333333437e-01
-5.986967872939916700e+07 2.259376027844286058e+06 -1.063333333333330799e+00 3.000000000000000000e+02 -5.613184425587783754e+07 -5.613185102465984970e+07 1.253333333333333410e+00
-5.613185102465984970e+07 1.842773735415729694e+06 -1.066666666666664209e+00 3.000000000000000000e+02 -5.110874649756897986e+07 -5.110875326968432218e+07 4.000000000000000083e-02
-5.110875326968432218e+07 3.690714670197292231e+06 -1.069999999999997620e+00 3.000000000000000000e+02 -4.878926648836439103e+07 -4.878927326381307095e+07 9.799999999999999822e-01
-4.878927326381307095e+07 4.213890342618839815e+06 -1.073333333333331030e+00 3.000000000000000000e+02 -4.878452559472990036e+07 -4.878453237351191044e+07 1.899999999999999911e+00
-4.878453237351191044e+07 4.349967696443939582e+06 -1.076666666666664440e+00 3.000000000000000000e+02 -4.754437605277284980e+07 -4.754438283488819748e+07 1.473333333333333384e+00
-4.754438283488819748e+07 4.443136355466633104e+06 -1.079999999999997851e+00 3.000000000000000000e+02 -4.702925914929494262e+07 -4.702926593474362046e+07 1.093333333333333268e+00
-4.702926593474362046e+07 3.492805235873544589e+06 -1.083333333333331261e+00 3.000000000000000000e+02 -4.480127606759036332e+07 -4.480128285637237132e+07 4.533333333333333104e-01
-4.480128285637237132e+07 1.050280959655917017e+06 -1.086666666666664671e+00 3.000000000000000000e+02 -4.425467443739208579e+07 -4.425468122950743139e+07 9.599999999999999645e-01
-4.425468122950743139e+07 7.680002726950971410e+05 -1.089999999999998082e+00 3.000000000000000000e+02 -4.196990391922510415e+07 -4.196991071467377990e+07 1.966666666666666563e+00
-4.196991071467377990e+07 8.514835559002521913e+05 -1.093333333333331492e+00 3.000000000000000000e+02 -4.158755300984831154e+07 -4.158755980863032490e+07 1.246666666666666590e+00
-4.158755980863032490e+07 7.128183035868033767e+05 -1.096666666666664902e+00 3.000000000000000000e+02 -4.153419825142623484e+07 -4.153420505354157835e+07 1.853333333333333277e+00
-4.153420505354157835e+07 1.866647815753984323e+05 -1.099999999999998312e+00 3.000000000000000000e+02 -4.081622576265040040e+07 -4.081623256809908152e+07 9.399999999999999467e-01
-4.081623256809908152e+07 4.125614779397344682e+05 -1.103333333333331723e+00 3.000000000000000000e+02 -4.046724549291616678e+07 -4.046725230169817805e+07 6.066666666666666874e-01
-4.046725230169817805e+07 3.011714719227246242e+05 -1.106666666666665133e+00 3.000000000000000000e+02 -3.928855840205597132e+07 -3.928856521417131275e+07 1.473333333333333384e+00
-3.928856521417131275e+07 8.210960183892218629e+05 -1.109999999999998543e+00 3.000000000000000000e+02 -3.794707687704654783e+07 -3.794708369249522686e+07 1.600000000000000033e-01
-3.794708369249522686e+07 1.026432345495640882e+06 -1.113333333333331954e+00 3.000000000000000000e+02 -3.438638599097473174e+07 -3.438639280975674093e+07 1.686666666666666758e+00
-3.438639280975674093e+07 1.600560057705785148e+06 -1.116666666666665364e+00 3.000000000000000000e+02 -3.318445468948051333e+07 -3.318446151159586012e+07 5.799999999999999600e-01
-3.318446151159586012e+07 5.925600640014684759e+05 -1.119999999999998774e+00 3.000000000000000000e+02 -3.215029148109184578e+07 -3.215029830654052272e+07 1.199999999999999956e-01
-3.215029830654052272e+07 3.854097492136478540e+05 -1.123333333333332185e+00 3.000000000000000000e+02 -3.136853262065150589e+07 -3.136853944943351671e+07 1.193333333333333357e+00
-3.136853944943351671e+07 5.018936033465999062e+05 -1.126666666666665595e+00 3.000000000000000000e+02 -3.054770372353427857e+07 -3.054771055564962327e+07 4.066666666666666763e-01
-3.054771055564962327e+07 7.379373355071006808e+05 -1.129999999999999005e+00 3.000000000000000000e+02 -3.015029431343953684e+07 -3.015030114888821542e+07 1.873333333333333295e+00
-3.015030114888821542e+07 4.973583236374956323e+05 -1.133333333333332416e+00 3.000000000000000000e+02 -2.982158888274154067e+07 -2.982159572152355313e+07 1.013333333333333419e+00
-2.982159572152355313e+07 4.517679182802019641e+05 -1.136666666666665826e+00 3.000000000000000000e+02 -2.804293404336458817e+07 -2.804294088547993451e+07 1.399999999999999911e+00
-2.804294088547993451e+07 1.022067706859892816e+06 -1.139999999999999236e+00 3.000000000000000000e+02 -2.389022265390907228e+07 -2.389022949935775250e+07 1.873333333333333295e+00
-2.389022949935775250e+07 2.338206234192147851e+06 -1.143333333333332646e+00 3.000000000000000000e+02 -2.385755961693308875e+07 -2.385756646571509913e+07 2.000000000000000111e-01
-2.385756646571509913e+07 1.155198093914817320e+06 -1.146666666666666057e+00 3.000000000000000000e+02 -2.308765190461305529e+07 -2.308765875672839954e+07 5.533333333333333437e-01
-2.308765875672839954e+07 3.795699996154656401e+05 -1.149999999999999467e+00 3.000000000000000000e+02 -2.103869505751138926e+07 -2.103870191296006739e+07 1.659999999999999920e+00
-2.103870191296006739e+07 1.168684396997335833e+06 -1.153333333333332877e+00 3.000000000000000000e+02 -1.876003395460315049e+07 -1.876004081338516250e+07 1.413333333333333330e+00
-1.876004081338516250e+07 1.785463779369346797e+06 -1.156666666666666288e+00 3.000000000000000000e+02 -1.868935758114442974e+07 -1.868936444325977564e+07 1.939999999999999947e+00
-1.868936444325977564e+07 1.507366255794408498e+06 -1.159999999999999698e+00 3.000000000000000000e+02 -1.821368006187931448e+07 -1.821368692732799426e+07 3.800000000000000044e-01
-1.821368692732799426e+07 2.332359635975103884e+05 -1.163333333333333108e+00 3.000000000000000000e+02 -1.800275688732074201e+07 -1.800276375610275194e+07 1.199999999999999956e-01
-1.800276375610275194e+07 1.953644507120023482e+05 -1.166666666666666519e+00 3.000000000000000000e+02 -1.749263123787248135e+07 -1.749263810998782516e+07 9.599999999999999645e-01
-1.749263810998782516e+07 2.404762445533685386e+05 -1.169999999999999929e+00 3.000000000000000000e+02 -1.745113716777820885e+07 -1.745114404322688654e+07 1.933333333333333348e+00
-1.745114404322688654e+07 1.524595681182275002e+05 -1.173333333333333339e+00 3.000000000000000000e+02 -1.710118036444552988e+07 -1.710118724322754145e+07 1.033333333333333437e+00
-1.710118724322754145e+07 1.649713130807395210e+05 -1.176666666666666750e+00 3.000000000000000000e+02 -1.645351821543780342e+07 -1.645352509755314887e+07 1.520000000000000018e+00
-1.645352509755314887e+07 3.651638669810541905e+05 -1.180000000000000160e+00 3.000000000000000000e+02 -1.527925415382449329e+07 -1.527926103927317075e+07 3.866666666666666585e-01
-1.527926103927317075e+07 7.357224969231378054e+05 -1.183333333333333570e+00 3.000000000000000000e+02 -1.523612366280373931e+07 -1.523613055158575065e+07 3.266666666666666607e-01
-1.523613055158575065e+07 3.337261935039636446e+05 -1.186666666666666980e+00 3.000000000000000000e+02 -1.370186932517610490e+07 -1.370187621729145013e+07 2.999999999999999889e-01
-1.370187621729145013e+07 4.240453783273550216e+05 -1.190000000000000391e+00 3.000000000000000000e+02 -1.232538161808916181e+07 -1.232538851353784092e+07 1.613333333333333286e+00
-1.232538851353784092e+07 6.786173651342710946e+05 -1.193333333333333801e+00 3.000000000000000000e+02 -1.172011703119573742e+07 -1.172012392997774854e+07 1.386666666666666714e+00
-1.172012392997774854e+07 5.645497479787570192e+05 -1.196666666666667211e+00 3.000000000000000000e+02 -1.158011001906529628e+07 -1.158011692118064128e+07 1.000000000000000000e+00
-1.158011692118064128e+07 5.997609287354714470e+05 -1.200000000000000622e+00 3.000000000000000000e+02 -1.105520519719896466e+07 -1.105521210264764354e+07 3.200000000000000067e-01
-1.105521210264764354e+07 7.178120651615617098e+05 -1.203333333333334032e+00 3.000000000000000000e+02 -1.010128863440162688e+07 -1.010129554318363778e+07 1.746666666666666590e+00
-1.010129554318363778e+07 4.658042694554896443e+05 -1.206666666666667442e+00 3.000000000000000000e+02 -9.820783172290764749e+06 -9.820790084406109527e+06 6.866666666666666474e-01
-9.820790084406109527e+06 7.752863089487268007e+04 -1.210000000000000853e+00 3.000000000000000000e+02 -9.785340490650042892e+06 -9.785347406098721549e+06 5.866666666666666696e-01
-9.785347406098721549e+06 1.772097412026465099e+04 -1.213333333333334263e+00 3.000000000000000000e+02 -9.663806282310308889e+06 -9.663813201092321426e+06 1.479999999999999982e+00
-9.663813201092321426e+06 6.210433869121330645e+04 -1.216666666666667673e+00 3.000000000000000000e+02 -8.210069920066757128e+06 -8.210076842182102613e+06 1.086666666666666670e+00
-8.210076842182102613e+06 7.438000705545268720e+05 -1.220000000000001084e+00 3.000000000000000000e+02 -8.109356028763700277e+06 -8.109362954212378711e+06 7.266666666666666829e-01
-8.109362954212378711e+06 7.709413057990885573e+05 -1.223333333333334494e+00 3.000000000000000000e+02 -8.013758281226380728e+06 -8.013765210008392110e+06 1.639999999999999902e+00
-8.013765210008392110e+06 6.264215645195653196e+05 -1.226666666666667904e+00 3.000000000000000000e+02 -7.505647019389908761e+06 -7.505653951505254023e+06 4.733333333333333282e-01
-7.505653951505254023e+06 5.928272529510526219e+05 -1.230000000000001315e+00 3.000000000000000000e+02 -7.460091278254261240e+06 -7.460098213702939451e+06 1.726666666666666572e+00
-7.460098213702939451e+06 6.117528451696896227e+05 -1.233333333333334725e+00 3.000000000000000000e+02 -6.603708931659232825e+06 -6.603715870441244915e+06 8.533333333333333881e-01
-6.603715870441244915e+06 8.641398714515588945e+05 -1.236666666666668135e+00 3.000000000000000000e+02 -6.225261271761404350e+06 -6.225268213876749389e+06 1.600000000000000033e-01
-6.225268213876749389e+06 9.206700114835478598e+05 -1.240000000000001545e+00 3.000000000000000000e+02 -6.206104169935368001e+06 -6.206111115384045988e+06 1.273333333333333428e+00
-6.206111115384045988e+06 1.704639444280113967e+05 -1.243333333333334956e+00 3.000000000000000000e+02 -6.104671402543703094e+06 -6.104678351325714961e+06 1.979999999999999982e+00
-6.104678351325714961e+06 1.377746104765187483e+05 -1.246666666666668366e+00 3.000000000000000000e+02 -6.037905334337724373e+06 -6.037912286453069188e+06 2.000000000000000111e-01
-6.037912286453069188e+06 5.336887643790476432e+04 -1.250000000000001776e+00 3.000000000000000000e+02 -5.169565343462605961e+06 -5.169572298911284655e+06 6.999999999999999556e-01
-5.169572298911284655e+06 4.280970974113301490e+05 -1.253333333333335187e+00 3.000000000000000000e+02 -4.548876916570596397e+06 -4.548883875352608040e+06 1.566666666666666652e+00
-4.548883875352608040e+06 4.506611786265961127e+05 -1.256666666666668597e+00 3.000000000000000000e+02 -4.380159731917168945e+06 -4.380166694032513537e+06 9.266666666666666385e-01
-4.380166694032513537e+06 2.176931373791589576e+05 -1.260000000000002007e+00 3.000000000000000000e+02 -4.256775147186988965e+06 -4.256782112635667436e+06 1.153333333333333321e+00
-4.256782112635667436e+06 1.059669242787208495e+05 -1.263333333333335418e+00 3.000000000000000000e+02 -4.244169332151591778e+06 -4.244176300933603197e+06 1.973333333333333384e+00
-4.244176300933603197e+06 4.698057727684674319e+03 -1.266666666666668828e+00 3.000000000000000000e+02 -4.078992375196255744e+06 -4.078999347311600577e+06 1.633333333333333304e+00
-4.078999347311600577e+06 8.258818715057306690e+04 -1.270000000000002238e+00 3.000000000000000000e+02 -3.973684873060524464e+06 -3.973691848509202711e+06 8.866666666666667140e-01
-3.973691848509202711e+06 7.645035400437742990e-01 -1.273333333333335649e+00 3.000000000000000000e+02 -3.835906962512852624e+06 -3.835913941294864286e+06 2.866666666666666807e-01
-3.835913941294864286e+06 6.792531177377987478e+04 -1.276666666666669059e+00 3.000000000000000000e+02 -3.815092066289579496e+06 -3.815099048404924572e+06 9.733333333333333837e-01
-3.815099048404924572e+06 7.476123353473242605e+04 -1.280000000000002469e+00 3.000000000000000000e+02 -3.792302599333094899e+06 -3.792309584781773388e+06 5.933333333333333792e-01
-3.792309584781773388e+06 8.493984862939780214e+03 -1.283333333333335879e+00 3.000000000000000000e+02 -3.430583338519546203e+06 -3.430590327301558107e+06 1.459999999999999964e+00
-3.430590327301558107e+06 1.828573234973201179e+05 -1.286666666666669290e+00 3.000000000000000000e+02 -3.343378536906660069e+06 -3.343385529022004921e+06 1.366666666666666696e+00
-3.343385529022004921e+06 1.639264114387071750e+05 -1.290000000000002700e+00 3.000000000000000000e+02 -3.323249910472457297e+06 -3.323256905921135563e+06 5.066666666666667096e-01
-3.323256905921135563e+06 1.279521722904982744e+05 -1.293333333333336110e+00 3.000000000000000000e+02 -3.144687366673960816e+06 -3.144694365455972496e+06 1.593333333333333268e+00
-3.144694365455972496e+06 7.041729285406296549e+04 -1.296666666666669521e+00 3.000000000000000000e+02 -3.016437964710410684e+06 -3.016444966825755779e+06 1.593333333333333268e+00
-3.016444966825755779e+06 6.322784818864687259e+04 -1.300000000000002931e+00 3.000000000000000000e+02 -3.010527313104025088e+06 -3.010534318552703597e+06 9.200000000000000400e-01
-3.010534318552703597e+06 4.980468820252878504e+04 -1.303333333333336341e+00 3.000000000000000000e+02 -2.996717538255433086e+06 -2.996724547037445009e+06 1.033333333333333437e+00
-2.996724547037445009e+06 3.933535264281827403e+04 -1.306666666666669752e+00 3.000000000000000000e+02 -2.871853472585104872e+06 -2.871860484700449742e+06 4.733333333333333282e-01
-2.871860484700449742e+06 6.642865416356809146e+04 -1.310000000000003162e+00 3.000000000000000000e+02 -2.838187884119021706e+06 -2.838194899567699991e+06 1.866666666666666752e-01
-2.838194899567699991e+06 1.254634928376144671e+04 -1.313333333333336572e+00 3.000000000000000000e+02 -2.833896509977205656e+06 -2.833903528759217355e+06 2.066666666666666652e-01
-2.833903528759217355e+06 1.033100462911818249e+04 -1.316666666666669983e+00 3.000000000000000000e+02 -2.660047730537714437e+06 -2.660054752653059550e+06 1.993333333333333401e+00
-2.660054752653059550e+06 8.297357560675901186e+04 -1.320000000000003393e+00 3.000000000000000000e+02 -2.632807075332744978e+06 -2.632814100781423505e+06 1.080000000000000071e+00
-2.632814100781423505e+06 7.438401228752019233e+04 -1.323333333333336803e+00 3.000000000000000000e+02 -2.605327467358967755e+06 -2.605334496140979230e+06 9.599999999999999645e-01
-2.605334496140979230e+06 8.453612041620130185e+04 -1.326666666666670213e+00 3.000000000000000000e+02 -2.527611078984166961e+06 -2.527618111099511851e+06 1.106666666666666687e+00
-2.527618111099511851e+06 2.896281335085269166e+04 -1.330000000000003624e+00 3.000000000000000000e+02 -2.474756017531827092e+06 -2.474763052980505396e+06 2.399999999999999911e-01
-2.474763052980505396e+06 2.288720942175025993e+04 -1.333333333333337034e+00 3.000000000000000000e+02 -2.407703206837203819e+06 -2.407710245619215537e+06 8.133333333333333526e-01
-2.407710245619215537e+06 4.601114324751539243e+04 -1.336666666666670444e+00 3.000000000000000000e+02 -2.332828767866109964e+06 -2.332835809981455095e+06 2.133333333333333470e-01
-2.332835809981455095e+06 4.651170785836999130e+04 -1.340000000000003855e+00 3.000000000000000000e+02 -2.297638849359088577e+06 -2.297645894807767123e+06 1.226666666666666572e+00
-2.297645894807767123e+06 3.156226626326856422e+04 -1.343333333333337265e+00 3.000000000000000000e+02 -2.225176290360098705e+06 -2.225183339142110199e+06 9.133333333333333304e-01
-2.225183339142110199e+06 2.700518603701237589e+04 -1.346666666666670675e+00 3.000000000000000000e+02 -2.211382080442227889e+06 -2.211389132557572797e+06 6.666666666666666574e-02
-2.211389132557572797e+06 6.801763616023791656e+03 -1.350000000000004086e+00 3.000000000000000000e+02 -2.173726658537429757e+06 -2.173733713986108080e+06 2.666666666666666838e-02
-2.173733713986108080e+06 2.105364145434181773e+04 -1.353333333333337496e+00 3.000000000000000000e+02 -2.101869923631236888e+06 -2.101876982413248625e+06 5.999999999999999778e-01
-2.101876982413248625e+06 3.408117838665185991e+04 -1.356666666666670906e+00 3.000000000000000000e+02 -2.041985743277732981e+06 -2.041992805393077899e+06 4.066666666666666763e-01
-2.041992805393077899e+06 2.822952160786649620e+04 -1.360000000000004317e+00 3.000000000000000000e+02 -2.039438754671975970e+06 -2.039445820120654302e+06 7.800000000000000266e-01
-2.039445820120654302e+06 1.697834703001771413e+04 -1.363333333333337727e+00 3.000000000000000000e+02 -1.989392573529256275e+06 -1.989399642311268020e+06 2.733333333333333171e-01
-1.989399642311268020e+06 2.493300757046000945e+04 -1.366666666666671137e+00 3.000000000000000000e+02 -1.985473704420206603e+06 -1.985480776535551529e+06 1.273333333333333428e+00
-1.985480776535551529e+06 1.541476247240708653e+04 -1.370000000000004547e+00 3.000000000000000000e+02 -1.926543042500416050e+06 -1.926550117949094390e+06 3.333333333333333287e-02
-1.926550117949094390e+06 3.722555048964026355e+04 -1.373333333333337958e+00 3.000000000000000000e+02 -1.893249757002362981e+06 -1.893256835784374736e+06 7.533333333333332993e-01
-1.893256835784374736e+06 3.863689280440651783e+04 -1.376666666666671368e+00 3.000000000000000000e+02 -1.726232922426693607e+06 -1.726240004542038543e+06 6.666666666666667095e-03
-1.726240004542038543e+06 9.242497211606668134e+04 -1.380000000000004778e+00 3.000000000000000000e+02 -1.704914675403583562e+06 -1.704921760852261912e+06 1.113333333333333286e+00
-1.704921760852261912e+06 6.033650212899575854e+04 -1.383333333333338189e+00 3.000000000000000000e+02 -1.636242974142996361e+06 -1.636250062925008126e+06 8.199999999999999512e-01
-1.636250062925008126e+06 8.056826424988952931e+04 -1.386666666666671599e+00 3.000000000000000000e+02 -1.608488583453309257e+06 -1.608495675568654202e+06 1.106666666666666687e+00
-1.608495675568654202e+06 3.413570424396105955e+04 -1.390000000000005009e+00 3.000000000000000000e+02 -1.592557716077954974e+06 -1.592564811526633333e+06 8.199999999999999512e-01
-1.592564811526633333e+06 3.268483307941160092e+04 -1.393333333333338420e+00 3.000000000000000000e+02 -1.475107408480330836e+06 -1.475114507262342609e+06 2.200000000000000011e-01
-1.475114507262342609e+06 5.790390258874585561e+04 -1.396666666666671830e+00 3.000000000000000000e+02 -1.406676785880976822e+06 -1.406683887996321777e+06 1.773333333333333428e+00
-1.406683887996321777e+06 6.930504064555872174e+04 -1.400000000000005240e+00 3.000000000000000000e+02 -1.307538209729547612e+06 -1.307545315178225981e+06 1.866666666666666752e-01
-1.307545315178225981e+06 1.043887143753325508e+05 -1.403333333333338651e+00 3.000000000000000000e+02 -1.304058741198392818e+06 -1.304065849980404601e+06 4.666666666666666879e-02
-1.304065849980404601e+06 8.183344442838378018e+04 -1.406666666666672061e+00 3.000000000000000000e+02 -1.274220135846504476e+06 -1.274227247961849440e+06 5.200000000000000178e-01
-1.274227247961849440e+06 1.543584880398858149e+04 -1.410000000000005471e+00 3.000000000000000000e+02 -1.265060251150382217e+06 -1.265067366599060595e+06 2.933333333333333348e-01
-1.265067366599060595e+06 1.468408680750583881e+04 -1.413333333333338881e+00 3.000000000000000000e+02 -1.239886866232602391e+06 -1.239893985014614183e+06 8.800000000000000044e-01
-1.239893985014614183e+06 2.030277706968641724e+04 -1.416666666666672292e+00 3.000000000000000000e+02 -1.238208268903489225e+06 -1.238215391018834198e+06 2.333333333333333370e-01
-1.238215391018834198e+06 9.774629402198886964e+03 -1.420000000000005702e+00 3.000000000000000000e+02 -1.182829775787967956e+06 -1.182836901236646343e+06 7.466666666666667007e-01
-1.182836901236646343e+06 2.763816043164590519e+04 -1.423333333333339112e+00 3.000000000000000000e+02 -1.133245775060346350e+06 -1.133252903842358151e+06 6.666666666666666297e-01
-1.133252903842358151e+06 4.006064816171005805e+04 -1.426666666666672523e+00 3.000000000000000000e+02 -1.129670974047925323e+06 -1.129678106163270306e+06 1.193333333333333357e+00
-1.129678106163270306e+06 1.463536605904833777e+04 -1.430000000000005933e+00 3.000000000000000000e+02 -1.113507985476755071e+06 -1.113515120925433468e+06 7.933333333333333348e-01
-1.113515120925433468e+06 1.929391571597538859e+04 -1.433333333333339343e+00 3.000000000000000000e+02 -1.105347977974909125e+06 -1.105355116756920703e+06 1.133333333333333304e+00
-1.105355116756920703e+06 6.899466418983726726e+03 -1.436666666666672754e+00 3.000000000000000000e+02 -1.101429156136386795e+06 -1.101436298251731787e+06 6.466666666666666119e-01
-1.101436298251731787e+06 8.144458169487820669e+03 -1.440000000000006164e+00 3.000000000000000000e+02 -1.045457540351660107e+06 -1.045464685800338513e+06 1.553333333333333233e+00
-1.045464685800338513e+06 2.675143087442274191e+04 -1.443333333333339574e+00 3.000000000000000000e+02 -1.025791448642291594e+06 -1.025798597424303298e+06 1.333333333333333315e-01
-1.025798597424303298e+06 3.282782971768489369e+04 -1.446666666666672985e+00 3.000000000000000000e+02 -1.022003199223479489e+06 -1.022010351338824490e+06 1.126666666666666705e+00
-1.022010351338824490e+06 2.180607515566073198e+04 -1.450000000000006395e+00 3.000000000000000000e+02 -1.013685140579495579e+06 -1.013692296028173994e+06 7.199999999999999734e-01
-1.013692296028173994e+06 4.469394227753683481e+03 -1.453333333333339805e+00 3.000000000000000000e+02 -1.004983332306655706e+06 -1.004990491088667419e+06 2.066666666666666652e-01
-1.004990491088667419e+06 6.487660779690285381e+03 -1.456666666666673216e+00 3.000000000000000000e+02 -9.678849660512183327e+05 -9.678921281665633433e+05 3.333333333333333148e-01
-9.678921281665633433e+05 2.120022491881534734e+04 -1.460000000000006626e+00 3.000000000000000000e+02 -9.403114121377260890e+05 -9.403185775864043972e+05 1.326666666666666661e+00
-9.403185775864043972e+05 2.561136550329392412e+04 -1.463333333333340036e+00 3.000000000000000000e+02 -8.782680424460328650e+05 -8.782752112280445872e+05 1.086666666666666670e+00
-8.782752112280445872e+05 4.971475735304552654e+04 -1.466666666666673446e+00 3.000000000000000000e+02 -8.731358116721829865e+05 -8.731429837875280064e+05 4.266666666666666941e-01
-8.731429837875280064e+05 3.904987270662559604e+04 -1.470000000000006857e+00 3.000000000000000000e+02 -8.645507404694422148e+05 -8.645579159181205323e+05 1.533333333333333437e+00
-8.645579159181205323e+05 4.619416986388860096e+03 -1.473333333333340267e+00 3.000000000000000000e+02 -8.296934880132628605e+05 -8.297006667952745920e+05 7.066666666666666652e-01
-8.297006667952745920e+05 1.621694229145052668e+04 -1.476666666666673677e+00 3.000000000000000000e+02 -7.745880198134849779e+05 -7.745952019288300071e+05 1.139999999999999902e+00
-7.745952019288300071e+05 4.148298788831908314e+04 -1.480000000000007088e+00 3.000000000000000000e+02 -7.362117732021093834e+05 -7.362189586507877102e+05 7.199999999999999734e-01
-7.362189586507877102e+05 4.579565233329027978e+04 -1.483333333333340498e+00 3.000000000000000000e+02 -7.135287850997046335e+05 -7.135359738817163743e+05 1.066666666666666652e+00
-7.135359738817163743e+05 2.263509632678789058e+04 -1.486666666666673908e+00 3.000000000000000000e+02 -7.032680526487594470e+05 -7.032752447641044855e+05 5.133333333333333082e-01
-7.032752447641044855e+05 1.906177399551818598e+04 -1.490000000000007319e+00 3.000000000000000000e+02 -6.906837504396680743e+05 -6.906909458883464104e+05 9.466666666666666563e-01
-6.906909458883464104e+05 2.326476020943071489e+04 -1.493333333333340729e+00 3.000000000000000000e+02 -6.894410718469092390e+05 -6.894482706289209891e+05 1.053333333333333233e+00
-6.894482706289209891e+05 7.331960032613083968e+03 -1.496666666666674139e+00 3.000000000000000000e+02 -6.843992444125750335e+05 -6.844064465279200813e+05 7.800000000000000266e-01
-6.844064465279200813e+05 7.796859491063059068e+03 -1.500000000000007550e+00 3.000000000000000000e+02 -6.613582214404805563e+05 -6.613654268891589018e+05 7.600000000000000089e-01
-6.613654268891589018e+05 1.213809808263713239e+04 -1.503333333333340960e+00 3.000000000000000000e+02 -6.491957365492263343e+05 -6.492029453312379774e+05 6.999999999999999556e-01
-6.492029453312379774e+05 1.000162997598183210e+04 -1.506666666666674370e+00 3.000000000000000000e+02 -6.470482812359173549e+05 -6.470554933512624120e+05 3.400000000000000244e-01
