weight logl a_v a_s a_c a_sym sigma_sys
0.000000000000000000e+00 -4.854883857473977500e+14 5.541619393229091362e-02 4.885466585448176025e-01 9.608700419159880157e-01 6.884036276346533478e-01 9.799586371847301969e-02
0.000000000000000000e+00 -4.700732105567727500e+14 5.693320548188817165e-01 5.891625509976342601e-01 2.947454872000352388e-01 4.283398834939580180e-01 9.933823360970983618e-02
0.000000000000000000e+00 -4.536195667504143750e+14 8.890412468645021438e-01 5.740960444749925173e-01 5.037365426928673839e-01 2.272385137644846731e-01 1.009712613782779433e-01
0.000000000000000000e+00 -4.287072174103453750e+14 2.100062100715147650e-01 6.838478028226536720e-01 2.616518521889554805e-02 4.512412861856978097e-01 1.040213398044679272e-01
0.000000000000000000e+00 -3.998999157397113750e+14 9.739727175927337388e-02 3.248547254367371018e-01 4.445817016166367930e-01 3.677936434658211073e-01 1.074558062326598229e-01
0.000000000000000000e+00 -3.928747103197772500e+14 1.018975666293977511e-01 3.469774989862484116e-02 6.393710400127661231e-01 9.621019954195646484e-01 1.083043707918939225e-01
0.000000000000000000e+00 -3.865709608343843750e+14 1.037694197397954765e-01 5.502644093623421107e-02 9.254001318653283237e-01 7.987577217050907397e-01 1.091131486560822372e-01
0.000000000000000000e+00 -3.861320215456848125e+14 5.258232505247782962e-01 3.052481853431400216e-01 8.496948002067894468e-02 7.934981409878819614e-01 1.089686936800764450e-01
0.000000000000000000e+00 -3.686422194468338750e+14 6.155006856957412342e-01 5.007723520756439672e-01 1.476074654577723688e-01 4.436787851388444004e-01 1.112144533542972491e-01
0.000000000000000000e+00 -3.450882933560801875e+14 6.848901464605577916e-01 8.476294182804138266e-01 5.897105747119499863e-01 9.008680328030210793e-01 1.144748220474502975e-01
0.000000000000000000e+00 -2.720549296330769062e+14 6.271414263670828104e-01 1.763507093252686397e-01 6.921730299013263421e-01 6.952421146872256319e-01 1.258101985791840738e-01
0.000000000000000000e+00 -2.413201195428687500e+14 9.782694687006890932e-01 6.235141902280511017e-01 7.348709640281492206e-02 9.956899679864328334e-01 1.313489143076483900e-01
0.000000000000000000e+00 -2.327988929871442500e+14 4.480159228309132935e-03 3.186730805718257509e-01 3.011903359928147506e-02 7.910057053653520853e-01 1.333774236724591944e-01
0.000000000000000000e+00 -2.129210513099461250e+14 9.300831327074128296e-01 6.135323373119915269e-01 2.784072335786632602e-01 3.089807672595333843e-01 1.372156067049046246e-01
0.000000000000000000e+00 -2.040768290508056562e+14 6.859605558767875033e-01 1.320871573115049991e-01 8.131651955965210066e-01 7.324292622731140012e-01 1.392614867076797935e-01
0.000000000000000000e+00 -1.874739232418845938e+14 5.659512585860936307e-01 3.048440544122061890e-01 1.072618097796615988e-01 3.252046729007420645e-01 1.431848772453295782e-01
0.000000000000000000e+00 -1.794063503227018125e+14 5.675026601986433716e-01 8.540409054787085896e-01 2.570433705277801462e-01 3.058504548186069538e-02 1.452727144965447748e-01
0.000000000000000000e+00 -1.679338932148443750e+14 2.186283099781646255e-01 8.140632838558744533e-01 9.843599816866382968e-01 4.316149663595930663e-01 1.484712585270251406e-01
0.000000000000000000e+00 -1.607643742212697500e+14 2.276095604734718059e-01 6.363863963775050481e-01 1.206007082195655888e-01 1.447427626880851692e-01 1.503611008998368970e-01
0.000000000000000000e+00 -1.606023651608330625e+14 2.609225329750128886e-01 6.021242595871383330e-01 9.848382009122312875e-01 1.863293901987297385e-01 1.504487957359440520e-01
0.000000000000000000e+00 -1.593525052064224375e+14 3.373093425093460773e-01 6.360044107723871187e-01 6.686193779320472874e-01 3.826114248942338314e-01 1.507590904511223462e-01
0.000000000000000000e+00 -1.573137087038220312e+14 4.507314878522905577e-02 5.375114475083145882e-01 3.918685798651478924e-01 6.260580477123270926e-01 1.514273272515820334e-01
0.000000000000000000e+00 -1.478443524617443750e+14 6.706514709995745616e-01 6.428797061745417096e-01 4.329955478868258156e-01 2.605951534226010891e-01 1.539938516461402118e-01
0.000000000000000000e+00 -1.283552730390270625e+14 4.174091694690544863e-01 3.014220777395806294e-01 4.066028518543937098e-01 1.338497493444069653e-01 1.603628947094170032e-01
0.000000000000000000e+00 -1.225240485218573438e+14 4.872968975171290129e-01 2.852216257364428298e-01 9.715455075579764177e-01 1.418513225147176593e-01 1.624344563086657089e-01
0.000000000000000000e+00 -1.161050917586952969e+14 5.505807132633385725e-01 9.428265931414799850e-01 5.665374389113898568e-01 6.407545266942832329e-01 1.648476544616781503e-01
0.000000000000000000e+00 -1.150420039771471719e+14 7.815916218945893057e-01 1.219857416846905629e-01 9.023744437769257720e-01 1.399644988964933168e-01 1.650821992886013501e-01
0.000000000000000000e+00 -1.125855392678493281e+14 1.084460538364062643e-01 8.800861475257909516e-01 9.341803290187354891e-01 7.348277049499565283e-01 1.663872825783020426e-01
0.000000000000000000e+00 -9.826242314217943750e+13 1.290890635826569266e-02 7.218340294090911380e-01 2.292698216168010950e-01 4.138240290462325000e-01 1.723038945397969979e-01
0.000000000000000000e+00 -8.592218037601612500e+13 5.943785193809274503e-01 8.509516738545779280e-01 8.512189411538184647e-02 5.353390928557785200e-01 1.779102769001221773e-01
0.000000000000000000e+00 -7.539208796467015625e+13 5.663826403242477880e-03 5.373185677061523835e-01 4.800643530256388791e-01 7.368662405295071105e-01 1.837317711127420816e-01
0.000000000000000000e+00 -7.054388169648653125e+13 4.356910379245804155e-02 2.685363681182537654e-01 2.422234940618982479e-01 3.330406918431971786e-02 1.864943637341233140e-01
0.000000000000000000e+00 -6.860393194205026562e+13 1.075431010237433149e-01 1.971717975199959172e-01 6.763396978375331159e-01 4.802738460756323935e-01 1.876845062815860610e-01
0.000000000000000000e+00 -6.710934451148801562e+13 7.417443855884913173e-01 4.431330514721685265e-01 8.617385392444509851e-01 5.212766913516773126e-01 1.884301595599456869e-01
0.000000000000000000e+00 -5.739394258762813281e+13 9.254882269780466686e-01 6.259003393603203014e-01 8.570282028802714835e-01 5.105462196543597564e-02 1.949787328578875822e-01
0.000000000000000000e+00 -5.732186073527221094e+13 1.017826240442756269e-01 8.630650120292655547e-01 9.562922238652870055e-01 2.835207105151414941e-01 1.953638381798679102e-01
0.000000000000000000e+00 -5.369368601191845312e+13 8.313865223074757838e-01 6.301228484302647814e-01 7.642321350281419123e-01 2.166057989905663117e-01 1.978040357818267037e-01
0.000000000000000000e+00 -4.881008297155460938e+13 4.838757197137333321e-03 8.684379908616778332e-01 1.391051609699962555e-01 3.903927037868981653e-02 2.020590156829296102e-01
0.000000000000000000e+00 -4.797180772800317969e+13 7.397793695622895127e-01 8.699220142422131596e-01 9.846760799970943889e-02 3.596445414468739665e-01 2.025211184188604463e-01
0.000000000000000000e+00 -4.474888195312286719e+13 4.610521237518245830e-01 6.943718699066923072e-01 5.784466904027802947e-01 1.980256253850487536e-02 2.055089818109393507e-01
0.000000000000000000e+00 -4.446606019419460938e+13 8.934835474765254748e-01 3.413364518694433913e-01 9.992905323648324512e-01 6.202782881648244429e-01 2.056167225107503604e-01
0.000000000000000000e+00 -3.756662605740254688e+13 8.876179500268357447e-01 9.674456854493315161e-01 1.900471208514928900e-01 6.176009518700986689e-02 2.125640488957635243e-01
0.000000000000000000e+00 -3.304327562076057812e+13 8.646400602212358510e-01 7.250269201122481189e-01 3.607553667535025044e-01 2.875864829607451822e-01 2.177921373866645860e-01
0.000000000000000000e+00 -3.077635102572357031e+13 4.160554279868577954e-02 8.623029072744645696e-01 4.899188152438253008e-01 2.247728103180600678e-01 2.209785235366161782e-01
0.000000000000000000e+00 -2.819968633117829297e+13 6.801752045132771762e-01 7.756643874857109822e-01 6.965409987490179811e-01 6.311463608319906049e-01 2.242941684618263709e-01
0.000000000000000000e+00 -2.727029189447913672e+13 4.616807782150361694e-01 5.577594781121807399e-01 6.080261303695538855e-01 6.627611188794841901e-01 2.256874255897850512e-01
0.000000000000000000e+00 -2.678549950897716406e+13 7.363210742704676681e-01 6.493846823278127678e-01 2.920222789546027542e-01 8.951210717800609507e-01 2.263062472201466946e-01
0.000000000000000000e+00 -2.516891131938151562e+13 2.161147534256754321e-01 1.984150310497306835e-01 9.359757564233426308e-01 9.875599867415679745e-01 2.289689381463516638e-01
0.000000000000000000e+00 -2.513973021194555859e+13 8.327742635132322491e-01 4.357130857444571070e-01 9.741567853237903529e-01 5.891968107304561553e-01 2.288253167293620161e-01
0.000000000000000000e+00 -2.287152747115288672e+13 8.606529684063689567e-01 1.649521046023972870e-01 5.796688490566370699e-02 2.960028328010245735e-01 2.324898728629815059e-01
0.000000000000000000e+00 -2.227519022456510156e+13 5.910270054168744736e-01 7.372788195448954918e-01 6.263057041374386902e-02 2.101934614070122276e-01 2.336874510221855772e-01
0.000000000000000000e+00 -2.214957193469896875e+13 9.578852290030444028e-01 1.558949783204633954e-01 7.712617521938188725e-01 2.184776933377874375e-01 2.337708970964474942e-01
0.000000000000000000e+00 -2.204718845620086719e+13 1.466713021228424063e-01 5.470094585940427079e-01 7.850961699364102930e-01 1.206717976881386267e-01 2.342689928545985678e-01
0.000000000000000000e+00 -2.046529988035783594e+13 1.050012923396299591e-01 9.165001743823564251e-01 5.770565433816254863e-02 3.890798684946104036e-01 2.372202176655511252e-01
0.000000000000000000e+00 -1.736583023663197852e+13 3.720579590273460635e-01 7.881025666472835089e-01 2.063673262091899607e-01 5.468524868598175770e-01 2.435640237760668958e-01
0.000000000000000000e+00 -1.734106222102657812e+13 7.823581055359871694e-01 5.202482363139935284e-01 3.237501948443196609e-01 6.829010134600134174e-01 2.434649240175980056e-01
0.000000000000000000e+00 -1.720237872472761719e+13 5.456398930994568186e-01 9.503003905164564280e-01 5.660786885485586950e-01 5.822092799992366619e-01 2.439137642778873571e-01
0.000000000000000000e+00 -1.601564981418339453e+13 2.483111662785234541e-01 2.668385149369927323e-01 7.885970801726774893e-01 8.380909878440691019e-01 2.467389047215829967e-01
0.000000000000000000e+00 -1.539393605045000000e+13 5.804210534294876878e-01 8.535481455988150890e-01 6.428358410633592257e-01 2.829888276019453253e-01 2.482032226720226609e-01
0.000000000000000000e+00 -1.328264694039675977e+13 9.815474620449425869e-01 6.500586244608796971e-01 7.737324947849791856e-01 9.688056652499996702e-01 2.537467821655448041e-01
0.000000000000000000e+00 -1.328144436635758594e+13 4.407527399971001847e-01 6.357508185308525794e-01 2.683808967462759654e-01 4.730743151904183152e-01 2.538877208526226781e-01
0.000000000000000000e+00 -1.309960426352592188e+13 8.575855073288605190e-01 7.950001918393573286e-01 3.711159492139726179e-02 6.432117126706649035e-02 2.542740999524039092e-01
0.000000000000000000e+00 -1.284933849583112500e+13 6.446864944619592475e-01 3.251816851802957764e-01 3.650108081455971654e-02 1.986657081098452959e-02 2.550340880373705987e-01
0.000000000000000000e+00 -1.243017665232098047e+13 8.672910998190332954e-01 3.524442204007494084e-02 5.337029524857346274e-01 3.001574490344718349e-01 2.562331628486738122e-01
0.000000000000000000e+00 -1.194313381735545117e+13 4.521680455739126581e-01 7.234633240121964848e-01 3.893041445930058853e-01 1.070585709323745860e-01 2.579471441997736036e-01
0.000000000000000000e+00 -1.109990265968736328e+13 8.879425038082338073e-01 4.179193275307366839e-01 3.759601051045290410e-01 9.269508535707362551e-01 2.605652292065950837e-01
0.000000000000000000e+00 -9.976888482520564453e+12 8.635467222624466643e-01 1.004670345024225586e-01 7.669384234444303061e-01 8.418809256074721858e-01 2.645875104535552191e-01
0.000000000000000000e+00 -8.992642628346751953e+12 7.370521654737433037e-01 8.170378881650781633e-01 2.732990534692839590e-01 8.191251662297009961e-01 2.685583004404488161e-01
0.000000000000000000e+00 -8.339502306395729492e+12 7.776688419282237197e-01 5.788241089735428613e-01 1.042019577151998000e-01 9.323013726644144850e-01 2.713217812381236715e-01
0.000000000000000000e+00 -7.960807129014855469e+12 9.092742697106172001e-01 4.959988217904542918e-01 5.604116808217514123e-01 8.958444324779546442e-03 2.730087295810467163e-01
0.000000000000000000e+00 -7.447670893658312500e+12 4.079101608141272317e-01 4.655466287430055639e-01 8.863020014068343500e-01 6.922648124829913208e-01 2.756566020213724322e-01
0.000000000000000000e+00 -7.335918100389552734e+12 6.883110849677445131e-01 9.486888376306695791e-01 4.408884439671869604e-01 4.423307345250114819e-01 2.761412335327934064e-01
0.000000000000000000e+00 -6.433582276407054688e+12 5.413423940149454383e-01 5.636168303964376181e-01 3.471205498313810756e-01 2.777444989962937205e-01 2.809581674353538450e-01
0.000000000000000000e+00 -5.775556556493552734e+12 8.565983248311808129e-01 2.655208682680592069e-01 8.573286142921574537e-01 3.822655829891430379e-02 2.847874306066779937e-01
0.000000000000000000e+00 -5.412570229384841797e+12 5.853184319404847180e-02 9.763303630017632351e-01 4.433755737661035923e-01 4.247915353271612959e-01 2.874343841802537991e-01
0.000000000000000000e+00 -5.079920324002887695e+12 6.438189974228104573e-01 6.244714050629223134e-01 7.176766895923759604e-01 7.987988964134250525e-01 2.895308328555141753e-01
0.000000000000000000e+00 -5.066413101594271484e+12 7.445014525205783107e-01 4.254112495655149040e-01 4.813592546703291397e-01 7.458512236938391604e-01 2.895626135229955045e-01
0.000000000000000000e+00 -4.108453420038939453e+12 2.034056176322139864e-01 2.010018455176301178e-01 3.931877812408960393e-01 7.080654947902720320e-02 2.971950301134176353e-01
0.000000000000000000e+00 -3.753734480539790039e+12 2.106441748629140909e-01 4.021802304980721665e-01 9.135004173910385994e-01 9.137700826041720292e-01 3.004576645176291194e-01
0.000000000000000000e+00 -3.367815347718412109e+12 7.952121975355905814e-01 1.907284947697331923e-01 7.502425772842093998e-01 2.248926732075793300e-01 3.040718299381154344e-01
0.000000000000000000e+00 -3.281008458981876465e+12 1.006583857331000420e-01 3.267222887549989796e-01 2.302861679595645805e-01 3.874029502829351435e-01 3.051849473186519779e-01
0.000000000000000000e+00 -3.158697402787029297e+12 1.636030728147892521e-01 2.859060899357632746e-01 6.212186672697692646e-01 5.158030225828300619e-01 3.065202900298830135e-01
0.000000000000000000e+00 -3.112613956667645508e+12 6.676785186589401233e-01 2.386065354654892667e-01 1.559153209419678054e-01 1.088841547982805080e-01 3.068474801759147885e-01
0.000000000000000000e+00 -2.935622929551014160e+12 3.838700738324112294e-01 3.937528353640086243e-01 7.354365251461081332e-01 4.268401595371744683e-01 3.090333613722630046e-01
0.000000000000000000e+00 -2.520087462455143555e+12 6.471176962230962282e-02 1.006622689219335287e-01 2.356865634096162454e-01 4.584280096596147214e-01 3.143881509514229178e-01
0.000000000000000000e+00 -2.295233006690180664e+12 5.488237100257484791e-01 7.755159585540291056e-01 6.763259191461623576e-01 8.524217371907536478e-01 3.175692307149904359e-01
0.000000000000000000e+00 -2.230160094071879883e+12 8.397139307149961152e-01 8.747211032436474909e-02 4.211230507726428929e-01 6.064852090379441174e-01 3.183967608588469389e-01
0.000000000000000000e+00 -2.029901755825571289e+12 8.117173286029180090e-01 2.859211395956159363e-01 1.590114529643682495e-02 7.095461925557591254e-01 3.216397248797621122e-01
0.000000000000000000e+00 -2.018242327131854492e+12 8.843829994023961749e-01 7.381177609445951360e-01 9.825621705354343760e-01 3.215606978451446274e-02 3.219006241021663550e-01
0.000000000000000000e+00 -1.940315507617879639e+12 3.237187481336341044e-01 1.199742134689443240e-01 2.490427560781378613e-01 4.585931173433156482e-01 3.233269710683479570e-01
0.000000000000000000e+00 -1.882726164553270020e+12 3.665215263163194015e-01 1.374189015288365123e-01 1.177702908443731822e-01 7.441285825058467918e-01 3.243445200286726449e-01
0.000000000000000000e+00 -1.685054126775681152e+12 6.646531309491499062e-02 8.851440961426237930e-02 9.553369508130933330e-01 2.618822749309077658e-01 3.282551661177403046e-01
0.000000000000000000e+00 -1.629418944846312500e+12 1.494224059301026974e-01 7.490886360274228162e-01 1.808475559236295549e-01 3.982086172076255703e-01 3.293903114803943266e-01
0.000000000000000000e+00 -1.506941355398421387e+12 7.298679723020187193e-01 9.162986652454332415e-01 9.471565771074315077e-01 9.993929979574920353e-01 3.319403363088638814e-01
0.000000000000000000e+00 -1.493280896618323486e+12 7.564443784829723016e-01 9.101719752109198591e-01 7.040948640503181810e-01 6.206970865764834810e-01 3.322220911833437818e-01
0.000000000000000000e+00 -1.227838572442531250e+12 3.256993924342638236e-01 7.869886922515719752e-01 6.891144068637222730e-03 3.661927960235722423e-01 3.389031961812383198e-01
0.000000000000000000e+00 -1.080959160761848877e+12 1.219644322488621091e-01 1.887587955005853857e-02 9.652264128323685410e-01 5.770153211450155251e-01 3.432272147551894692e-01
0.000000000000000000e+00 -9.952754017524521484e+11 4.853127074780484440e-01 1.454584178684031892e-01 4.773947999871346326e-01 8.250586400587535119e-01 3.458719979679708567e-01
0.000000000000000000e+00 -9.758888576268586426e+11 5.092852715889534254e-01 3.080628353337856451e-01 5.195142753107628852e-01 6.330087124798222664e-02 3.465275947011581259e-01
0.000000000000000000e+00 -8.090607684189234619e+11 3.584128113904619939e-01 1.238204048909283816e-01 3.555024830378461509e-02 7.112961215508332158e-01 3.527742633713650822e-01
0.000000000000000000e+00 -7.595400777939968262e+11 1.377652469169330374e-01 2.653805098014960784e-01 5.070993592149179996e-01 9.798392487705710474e-01 3.549710444522530262e-01
0.000000000000000000e+00 -7.565466978553742676e+11 2.845045841259857822e-01 9.043623166101555366e-02 7.367867464725286197e-02 7.178185267461910657e-01 3.550181724148953055e-01
0.000000000000000000e+00 -6.161399559090842285e+11 9.882535187962568912e-01 7.705745228732610030e-01 5.033940508309867612e-01 9.498842004611183221e-01 3.616772943461931122e-01
0.000000000000000000e+00 -5.870973770285139160e+11 4.508179307619811782e-01 3.914886531865521269e-01 5.213093140161375594e-01 6.899958314301573026e-01 3.633824069310279681e-01
0.000000000000000000e+00 -5.722750325720026855e+11 3.417668138676788203e-02 7.035934210836796154e-01 3.721331956065823121e-01 8.261659988627538809e-01 3.643597949030414895e-01
0.000000000000000000e+00 -5.455215853772443848e+11 2.347927959036960610e-01 1.282393804491733791e-01 9.835213185991519280e-01 1.967536716499085347e-01 3.658505235809808021e-01
0.000000000000000000e+00 -5.288562262097830811e+11 9.153377801444960715e-01 1.923043909016663999e-02 3.900136531283242558e-01 4.045971050133303493e-01 3.666374756119601397e-01
0.000000000000000000e+00 -4.648297775407835693e+11 2.875763960888101378e-01 5.017221693300164542e-01 1.664413521930605544e-01 5.719529019382441071e-03 3.710593654370438754e-01
0.000000000000000000e+00 -4.419113616102631836e+11 7.070574934968355540e-01 4.285162493782023185e-01 6.854952067075189559e-01 2.532434654678957786e-01 3.726173073850750361e-01
0.000000000000000000e+00 -4.400128477091075439e+11 3.739760303538459674e-01 3.092156849892874204e-01 5.847454098438266135e-01 5.707738585879336135e-01 3.728400079493815467e-01
0.000000000000000000e+00 -4.395669654886019287e+11 9.900287628537068896e-01 5.614902463554086731e-01 9.733709717543704842e-01 1.229953461387164326e-01 3.727362787597925387e-01
0.000000000000000000e+00 -4.382938867338380127e+11 3.522616355824036427e-01 2.464517260821794675e-01 1.250897697626973670e-01 8.418368119670993632e-02 3.729373961773699842e-01
0.000000000000000000e+00 -4.243904635960042725e+11 8.464336871511801696e-02 2.689457740671171715e-01 3.967111480600752360e-01 7.227429874381239294e-01 3.740883205577169024e-01
0.000000000000000000e+00 -4.138419523919849854e+11 5.406899013948693877e-01 2.929450861017440788e-01 8.197222921936220263e-01 5.537722962563607076e-03 3.747959537366052363e-01
0.000000000000000000e+00 -3.531773536546668091e+11 2.496027643152187725e-01 6.361530265162267384e-01 6.694395176647583989e-01 4.865429627486390629e-01 3.800586972316909451e-01
0.000000000000000000e+00 -3.134774162160900879e+11 4.917018588398407442e-01 8.079259461074870252e-01 6.471966847593120242e-01 1.908349965226399103e-01 3.838665267437715301e-01
0.000000000000000000e+00 -2.836768007862280273e+11 4.564531376943838925e-01 1.487983439604914082e-01 9.098441471587859208e-01 8.200138412771850183e-01 3.870756590755195514e-01
0.000000000000000000e+00 -2.806169475193593140e+11 2.312109231508143736e-01 7.187120135748575889e-01 5.573158956457922031e-01 5.572690029103843923e-01 3.875136574811596235e-01
0.000000000000000000e+00 -2.780330501064536743e+11 3.752825010294866814e-01 5.874025090448222741e-01 2.867571344361105057e-01 2.582749009008522556e-01 3.877433834048235051e-01
0.000000000000000000e+00 -2.754906987076051636e+11 2.205341444789502559e-01 3.190903279410644000e-01 9.983344103369408140e-01 1.967404696294411393e-01 3.880978718214624923e-01
0.000000000000000000e+00 -2.588525089555173950e+11 8.633764247949746728e-01 9.482978700003971140e-01 4.716609433638359050e-01 4.558551058568529601e-01 3.899582612653710312e-01
0.000000000000000000e+00 -2.536165656359014893e+11 1.977911136354276733e-01 8.501867091581727376e-02 8.819503409615566669e-01 5.110321207817845046e-01 3.907531865293355500e-01
0.000000000000000000e+00 -2.533875914060419312e+11 4.416804285776781969e-01 9.017161495160427309e-01 4.173186544871562154e-01 3.170191128374463263e-01 3.907550633288608966e-01
0.000000000000000000e+00 -2.528617225478330078e+11 7.441736092479556142e-02 4.931965646414182558e-01 8.381715255093891148e-02 6.425048680674088075e-01 3.908766174371296476e-01
0.000000000000000000e+00 -2.416249308498572998e+11 3.676079570658982165e-01 3.902982128539189688e-01 7.680212171207916327e-01 6.348282390455620705e-01 3.922886414400960087e-01
0.000000000000000000e+00 -2.060064385942047729e+11 8.845351254442606059e-01 5.111036684997212198e-01 6.017606281331950857e-01 1.728577759950848947e-01 3.972736618213276172e-01
0.000000000000000000e+00 -1.941341523210535889e+11 6.026812366984161118e-01 2.717778362717135909e-01 5.025589289033129958e-01 1.230900649628761112e-01 3.992331559195113622e-01
0.000000000000000000e+00 -1.740155140327984009e+11 6.346565577357794474e-01 6.588610082908451515e-01 8.400597301261969463e-03 9.669962325973842088e-01 4.027519002701088757e-01
0.000000000000000000e+00 -1.728449616504994507e+11 4.348242439861185193e-01 2.989019548287720207e-01 1.362815531965111404e-01 1.831411606005436399e-01 4.029902510653113890e-01
0.000000000000000000e+00 -1.578879160849238586e+11 5.224144485660071613e-01 4.740561097259193835e-01 9.978046681054031364e-01 7.453278179270086401e-01 4.059332572545402140e-01
