weight logl a_v a_s a_c a_sym sigma_sys
0.000000000000000000e+00 -3.318215917736363190e+04 8.618630723278331018e-01 3.531559712075604818e-02 3.001470979147212725e-01 1.004336552192403031e-01 9.207854022221486634e-01
0.000000000000000000e+00 -3.297522893688773911e+04 2.542910196094173569e-01 6.176965132690825921e-01 7.344655432240417836e-01 7.224441758560257165e-01 9.217567585473984693e-01
0.000000000000000000e+00 -3.293710751883072226e+04 4.550359776662940003e-01 5.056980233805211666e-01 8.486011492484752949e-01 4.497803443423209480e-03 9.218107189137713098e-01
0.000000000000000000e+00 -3.277822659810759069e+04 6.251013053821943277e-01 3.054808652122813495e-01 4.442120995721449139e-01 6.658136102615908047e-02 9.222679474776604991e-01
0.000000000000000000e+00 -3.258188773249773658e+04 7.761824725496343502e-01 5.800955896220643115e-01 6.890742999661780832e-01 5.284121049905966538e-01 9.229642377436358958e-01
0.000000000000000000e+00 -3.255717105269306194e+04 3.195930626170938593e-01 7.964673346088092520e-01 5.591891377423050535e-01 8.395285925337127031e-01 9.232113375409645162e-01
0.000000000000000000e+00 -3.251975401675970352e+04 4.417732893017275453e-01 3.444959433835141915e-01 5.837663821616262405e-01 7.960660818847377085e-01 9.232672076374182080e-01
0.000000000000000000e+00 -3.244412430782973024e+04 9.395437572598077658e-01 9.167973128220230361e-02 1.283695241896037897e-01 5.941923361364069844e-01 9.233353709565637057e-01
0.000000000000000000e+00 -3.239381951967081841e+04 5.614120367732445827e-01 1.125390977477390697e-01 5.321783379335303099e-01 1.635461676921035057e-01 9.236552444731302991e-01
0.000000000000000000e+00 -3.231850421532303881e+04 1.168353272332878223e-01 1.067198475050591400e-01 4.866927437183125038e-01 4.752926236242533964e-01 9.240730859528131225e-01
0.000000000000000000e+00 -3.219944934707634820e+04 5.409420080148168442e-01 9.530563844095153447e-01 6.114219825870778058e-01 2.290696056915286771e-02 9.244685608888533190e-01
0.000000000000000000e+00 -3.214905710844873101e+04 8.976470388532209466e-02 7.125208127209575748e-01 5.374697392455405343e-01 6.954072149113206258e-01 9.247832998880178845e-01
0.000000000000000000e+00 -3.211513864942428700e+04 8.548500584710465589e-01 9.742568057802496462e-01 8.149458677305299048e-01 2.274795370151021512e-01 9.247091137717793341e-01
0.000000000000000000e+00 -3.203877580052564008e+04 7.178969862413253633e-02 1.240475675510522846e-01 1.259424819046436328e-01 3.943226711896412606e-01 9.251283210817882185e-01
0.000000000000000000e+00 -3.203432417606360468e+04 9.444843382079328720e-01 7.619233846049985326e-01 9.306361535047608102e-01 3.017487789793372732e-01 9.249801144001305042e-01
0.000000000000000000e+00 -3.202002236070138679e+04 4.056340510660912946e-01 2.383836131963669169e-01 1.777167050500535472e-01 4.419012321655052533e-01 9.251118914554828931e-01
0.000000000000000000e+00 -3.197089230931472048e+04 3.615916144089625917e-03 5.793932224683303600e-01 7.432967128947065572e-02 3.415479159401183518e-01 9.254529697547911882e-01
0.000000000000000000e+00 -3.189595331014710246e+04 4.158306152898573194e-01 4.154728426792617668e-01 3.725066030217398794e-01 9.809565804564597258e-01 9.256313957499738843e-01
0.000000000000000000e+00 -3.184576753489116163e+04 5.307131473319046666e-01 8.774762641171173216e-01 5.571720262118583511e-01 8.580181233432152554e-01 9.258474400303225993e-01
0.000000000000000000e+00 -3.181624084970627155e+04 9.195695388408133830e-01 2.026480926271294614e-01 2.436148518874868829e-01 2.833660626912849478e-01 9.257519452069462584e-01
0.000000000000000000e+00 -3.179550211783694976e+04 4.378329045764710603e-01 1.238469585055520517e-01 7.039401024083686842e-01 8.530548563003461648e-01 9.260141306003785155e-01
0.000000000000000000e+00 -3.178093740050336055e+04 4.932570282665533767e-01 5.195343253798541117e-01 8.991034789631258128e-02 8.259647207830138615e-01 9.260566643734005066e-01
0.000000000000000000e+00 -3.176764483665263833e+04 7.622690152072999492e-01 3.964456097444480909e-01 4.044445609704644395e-01 4.842611800007520229e-01 9.260272341606485824e-01
0.000000000000000000e+00 -3.167975726546894293e+04 1.852444553180944142e-01 1.665564618935935215e-01 9.073278773006346887e-01 9.827643881892859090e-01 9.265797263980595222e-01
0.000000000000000000e+00 -3.161238366029930330e+04 8.797212809137638923e-01 8.116915079580366843e-02 5.426634509824819208e-01 8.054115446398135703e-02 9.265944794827778441e-01
0.000000000000000000e+00 -3.151070786121146375e+04 2.803916930948094910e-01 2.814070618633011112e-01 8.148445480315312794e-01 3.047201992477646115e-01 9.272443299132797634e-01
0.000000000000000000e+00 -3.149106057352587595e+04 2.440499974529732885e-01 1.190290397081947837e-01 7.557714641699575520e-01 4.732181444709715468e-02 9.273151061493084546e-01
0.000000000000000000e+00 -3.143581089790835540e+04 3.323000039019007312e-01 6.557351904177073365e-01 7.642545136410805462e-01 4.713896196667696215e-01 9.275796186699961643e-01
0.000000000000000000e+00 -3.140236954715401225e+04 2.493614317335702824e-01 8.931004853564465940e-01 3.737856889906048252e-01 6.748032616873465006e-01 9.277511190011192843e-01
0.000000000000000000e+00 -3.135897157581594365e+04 6.950820914869669798e-01 9.044189041824590714e-01 4.699486500679538326e-01 3.677404115698368336e-02 9.277929487592623259e-01
0.000000000000000000e+00 -3.132849099107588700e+04 9.029777055665159091e-01 5.691617000542738003e-01 9.948810892824131447e-01 2.790826572916391690e-01 9.278611804726051293e-01
0.000000000000000000e+00 -3.125569007159071407e+04 7.905237183744661111e-01 2.423982743433781284e-01 5.367287712584098980e-01 6.609079628822603913e-01 9.281603038667998185e-01
0.000000000000000000e+00 -3.124718714705284219e+04 2.963055471673304853e-01 5.978211173035768988e-01 2.813986691855283606e-01 2.370359953335343661e-02 9.283627081621230737e-01
0.000000000000000000e+00 -3.120110346877779011e+04 8.093446574529640225e-01 2.630522824655865399e-01 8.741158298428551854e-01 3.628792439952510662e-02 9.284056846426295140e-01
0.000000000000000000e+00 -3.115960134670828847e+04 3.229333516524015568e-01 7.580565460915367204e-01 5.853440587906958426e-01 2.132772132542823940e-01 9.287770605776533017e-01
0.000000000000000000e+00 -3.114380012610987615e+04 5.517472285557959433e-01 1.415633680796103411e-01 9.266056602408697662e-01 5.604838546493372542e-01 9.287410934295216025e-01
0.000000000000000000e+00 -3.113398423985702175e+04 2.434215145618766618e-01 2.091577492294827145e-02 9.172430627804106784e-01 9.953550124755193851e-01 9.288774625217969261e-01
0.000000000000000000e+00 -3.112887852995177673e+04 6.301134463345221537e-01 6.927620557933894530e-01 1.620794700386719578e-01 9.820034845036899052e-01 9.287975059141142520e-01
0.000000000000000000e+00 -3.107780524149587291e+04 9.670160543837510447e-01 9.222952870007278259e-01 8.111195901132826069e-01 7.839378834350088088e-01 9.289769808656908046e-01
0.000000000000000000e+00 -3.106485168254991368e+04 8.835523060490140246e-01 8.911702361305453568e-01 8.311126676608578956e-01 4.169562156874234704e-01 9.290540950064064551e-01
0.000000000000000000e+00 -3.106305535881409014e+04 2.037772963863577758e-01 1.789021198344270536e-01 4.482052471177199182e-01 2.711009532344410555e-02 9.291801181123976461e-01
0.000000000000000000e+00 -3.106153543024441024e+04 8.740572216967227304e-01 2.689059198812383533e-01 4.104859131429731134e-01 3.604415000749547904e-01 9.289856967799310361e-01
0.000000000000000000e+00 -3.104955799500347348e+04 9.155763729494976744e-01 5.261869986837587332e-01 6.766425750882939516e-01 2.083140059366911379e-01 9.290649468793809040e-01
0.000000000000000000e+00 -3.100321795738174842e+04 3.913902064958394433e-01 5.444083370985938197e-01 2.225495520287509299e-01 7.657595741759393171e-02 9.294148733637604964e-01
0.000000000000000000e+00 -3.095493029694743745e+04 6.048371085501003108e-02 5.640638031779832140e-02 6.212514292429553997e-01 8.405206017979885980e-01 9.297303504987599609e-01
0.000000000000000000e+00 -3.095459307720452489e+04 7.941331962200699479e-01 8.283082778241217525e-01 8.674861696976422509e-01 5.359786139290203533e-01 9.295828368489980065e-01
0.000000000000000000e+00 -3.090407902235312940e+04 2.781764619213199508e-01 3.522004864715593264e-01 7.159746174674986863e-01 7.721838429129673775e-01 9.299293868170684929e-01
0.000000000000000000e+00 -3.088883060875862429e+04 6.295892548545085621e-01 9.885435451793639361e-01 5.399282834458756231e-01 4.891284508259045039e-01 9.299349151245304146e-01
0.000000000000000000e+00 -3.088436895571059722e+04 5.175535721846613590e-02 4.378481674739131968e-02 4.597598212136224660e-01 2.625091233289639225e-01 9.300396955872632931e-01
0.000000000000000000e+00 -3.078873706533562654e+04 3.287601263436017440e-01 3.144617546470451774e-02 1.750517442379078137e-01 4.374683457469157322e-01 9.303852233333363975e-01
0.000000000000000000e+00 -3.076717603229915767e+04 8.364644283227025134e-01 5.802085841542535816e-01 3.353854083157234989e-01 2.689302925822176782e-01 9.303852824084345441e-01
0.000000000000000000e+00 -3.072141270217505371e+04 9.436134377268651230e-01 1.755509012662765933e-01 6.800044031124310440e-01 1.223044207310498566e-01 9.305480095546802000e-01
0.000000000000000000e+00 -3.067157835658620024e+04 3.590967916572959107e-01 9.139906991715668338e-01 1.015672112908935221e-01 7.551687347013898988e-01 9.310240727900659374e-01
0.000000000000000000e+00 -3.066613745541332173e+04 3.418575713131208893e-01 8.068385403310275317e-01 7.999387313127507282e-01 9.452805684953682341e-01 9.310906117941210036e-01
0.000000000000000000e+00 -3.066412209848760904e+04 7.829186446493973106e-01 9.398342641650895279e-01 7.915380344565114967e-02 8.450233054022148194e-01 9.309266023059989958e-01
0.000000000000000000e+00 -3.066095848033094808e+04 6.125606027781460572e-01 3.590712010215687533e-01 8.790618828695564435e-01 1.882215320635818312e-01 9.309771403089887043e-01
0.000000000000000000e+00 -3.065898633674945813e+04 6.011987450713207615e-01 6.810419669556944111e-02 1.397684823168166002e-01 1.229724777778129496e-02 9.309143600924761897e-01
0.000000000000000000e+00 -3.065430805658307509e+04 5.103274839044719124e-01 2.165560624776080578e-01 6.548744456571693462e-01 9.650819970831101546e-01 9.310276340250724925e-01
0.000000000000000000e+00 -3.064368990908363048e+04 8.346487326191105449e-01 2.087683830396641627e-01 1.548994690861376089e-01 3.429332066810797386e-01 9.309336327411017464e-01
0.000000000000000000e+00 -3.063912138721924566e+04 5.784256541021518538e-01 4.544335602255510365e-01 9.419281251995901272e-01 3.657593892358723675e-02 9.311049539256789354e-01
0.000000000000000000e+00 -3.052374236720463159e+04 1.236750367768190140e-01 1.051106010970380700e-01 4.838870832210864226e-01 2.522159037292776018e-01 9.317617034944032373e-01
0.000000000000000000e+00 -3.044995298324535179e+04 7.138191187882233502e-01 7.706720648387298533e-01 4.823086163898981926e-01 8.528249934322829073e-01 9.320166610631248627e-01
0.000000000000000000e+00 -3.036936265061619270e+04 3.685600532772590476e-01 7.158741416682802283e-01 6.164919727112456727e-01 2.090919400083729451e-01 9.325312450705677270e-01
0.000000000000000000e+00 -3.034615186796268245e+04 9.068158821237067846e-01 5.306954321127306251e-01 9.294166332693239996e-01 9.208082628149711901e-01 9.324883566852373296e-01
0.000000000000000000e+00 -3.034496856383127306e+04 1.765468309313895645e-01 1.408462604354463465e-01 6.469464331387759781e-01 6.515575072042593119e-01 9.326715042155617752e-01
0.000000000000000000e+00 -3.033248375266724543e+04 2.151817771480201147e-01 6.588833027929310582e-01 8.349225563920941173e-01 5.181743613565867879e-01 9.327840136353524603e-01
0.000000000000000000e+00 -3.031401977599702514e+04 4.848593468392141670e-01 9.523504846339515550e-01 7.828635913624352183e-01 9.280537161780274547e-01 9.328249099174469317e-01
0.000000000000000000e+00 -3.018770863893776186e+04 8.233564092893064235e-02 7.762714363928964190e-01 2.170773395472447298e-03 1.257435458856304145e-02 9.335406555407591567e-01
0.000000000000000000e+00 -3.016344670153539482e+04 7.272169763723832503e-01 1.985122554047719090e-01 1.600339713895106986e-01 9.824689702110261935e-01 9.334277313838079682e-01
0.000000000000000000e+00 -3.016284170768578770e+04 3.764928966682599132e-01 7.853023982124729407e-03 7.502976954719650093e-01 1.622000227803278571e-01 9.335491898836428826e-01
0.000000000000000000e+00 -3.014189503241659622e+04 9.648425981715155197e-01 6.690760632660072149e-01 7.154297265216983392e-01 5.649257211084842689e-01 9.335395789595356542e-01
0.000000000000000000e+00 -3.001201406849154228e+04 4.554624934166239258e-01 8.417255629774175185e-01 4.317933865941496752e-01 1.140385879603262875e-01 9.344077661292958803e-01
0.000000000000000000e+00 -2.998501372897273541e+04 9.850779533702496149e-01 3.315635218594545908e-01 2.212534816833634510e-01 8.380753651299532869e-03 9.343169442820217219e-01
0.000000000000000000e+00 -2.979185255259562837e+04 6.453019970915905290e-01 2.733488103301028316e-01 7.893129914414420689e-01 6.314273330209235757e-01 9.355674867795225058e-01
0.000000000000000000e+00 -2.977627406141746906e+04 1.240436663816624208e-02 6.353740554190873135e-01 8.568372885529973448e-01 5.668124503230546063e-01 9.359082251073091996e-01
0.000000000000000000e+00 -2.969088232815816446e+04 9.808410521264877557e-01 6.617739751704702078e-01 8.962683319130216875e-01 3.414793325875087326e-01 9.360907470687048759e-01
0.000000000000000000e+00 -2.966381051128412219e+04 5.309807238350034986e-01 1.695516054080530299e-01 7.515002950191214115e-01 4.983717292363087914e-02 9.363385762534205403e-01
0.000000000000000000e+00 -2.965263509864462321e+04 4.290294424022189634e-02 3.566923464877069794e-01 5.381227923433533622e-01 9.962217307481852080e-01 9.365906508917467566e-01
0.000000000000000000e+00 -2.965051217034699948e+04 9.115445925258501836e-01 6.786664396846948666e-01 7.755026753602292100e-01 2.807057745635815893e-01 9.363484610961603227e-01
0.000000000000000000e+00 -2.957619316217836240e+04 3.685045295538336152e-01 9.653550687438025024e-01 1.344022692167022859e-01 2.870858996481886471e-01 9.369706083271672759e-01
0.000000000000000000e+00 -2.956938697613666955e+04 9.085138880170833264e-01 6.174074702674853254e-01 4.098511300084503040e-01 4.651930159876150883e-01 9.368157319587011589e-01
0.000000000000000000e+00 -2.944654376530756417e+04 1.325071704750490076e-01 7.771547853029197039e-01 5.348484745722003053e-01 5.189472922062137172e-01 9.378677274692852617e-01
0.000000000000000000e+00 -2.943573495446303423e+04 7.426300898372328874e-01 6.058642576265936830e-01 4.284417353909507620e-01 8.022641802086181162e-01 9.377106767648444308e-01
0.000000000000000000e+00 -2.942614698936534842e+04 3.705866844252122538e-01 7.913962068859092813e-02 2.380694427205959363e-01 6.366740585694811161e-01 9.378281733964834999e-01
0.000000000000000000e+00 -2.940676695105164981e+04 8.031780855015433485e-01 3.825813427811892709e-01 4.157113572607965546e-01 4.969712589191087604e-01 9.378453820779804051e-01
0.000000000000000000e+00 -2.935847648088886126e+04 4.510557872459899365e-01 5.450761437828404166e-01 2.443499019451517151e-01 4.626280317673450160e-01 9.382807277847228233e-01
0.000000000000000000e+00 -2.934479183861464844e+04 6.481295775494367861e-01 7.708446314443666569e-01 4.887119319611720192e-01 1.252244591138136354e-01 9.383356080024134460e-01
0.000000000000000000e+00 -2.924295719104634918e+04 5.727541834294110901e-01 2.189601001597479835e-01 7.857465426190577418e-01 8.920502891080190899e-01 9.390070263026596420e-01
0.000000000000000000e+00 -2.922838220152350550e+04 3.432211487148414397e-01 4.199263090432794332e-01 7.323239428403127693e-01 6.731497458144373169e-01 9.391967500040655503e-01
0.000000000000000000e+00 -2.922342994599338999e+04 1.127080063238741214e-01 4.446159786618057996e-01 8.475424123016741529e-01 8.122351684646584857e-01 9.393211567390261640e-01
0.000000000000000000e+00 -2.920857778913532456e+04 5.807449881844595208e-02 7.447282149847537225e-01 3.726687976444095218e-01 5.728602508764385481e-01 9.394366266885056937e-01
0.000000000000000000e+00 -2.919471600631340334e+04 9.250979410554422966e-01 3.484428514896027451e-01 9.918327239741873136e-01 2.778215766557157185e-01 9.392264727841952432e-01
0.000000000000000000e+00 -2.914554373157337250e+04 3.240504383895109752e-01 1.675952022666225005e-01 6.039066654967052417e-01 8.251925143884918379e-01 9.397336612112654475e-01
0.000000000000000000e+00 -2.913575425468842514e+04 2.478442314325339790e-01 3.711412944968376371e-01 4.528816686510196421e-01 2.148440328162567470e-01 9.398280447081508449e-01
0.000000000000000000e+00 -2.911881812706250639e+04 9.611785025529420157e-01 2.342285057420928629e-01 3.796359219701338494e-01 5.415607155656295690e-01 9.396858306359505697e-01
0.000000000000000000e+00 -2.911852354886359899e+04 9.365395516312119417e-01 8.891435245623420247e-01 5.319207417977400709e-02 9.873989075462592524e-01 9.397520451962522170e-01
0.000000000000000000e+00 -2.911582494470101665e+04 4.756357503448233048e-01 8.193272544884745434e-01 8.557450465783063009e-01 6.669970392627228017e-01 9.399682558618812633e-01
0.000000000000000000e+00 -2.904208181733303718e+04 2.158170351495388717e-01 7.731134394993274261e-01 7.174299443515381736e-01 3.076207536942185961e-01 9.405541656243741055e-01
0.000000000000000000e+00 -2.901380392841734283e+04 2.667744882002598406e-01 9.744972620459406709e-01 4.346663922280726844e-01 9.907950683529882507e-01 9.407526574757673066e-01
0.000000000000000000e+00 -2.893170119926126790e+04 7.734833613645117900e-01 4.591181826022647794e-01 5.990000232116210466e-01 9.638490728593386292e-01 9.411250430529849442e-01
0.000000000000000000e+00 -2.892570767373573835e+04 1.014508787024562819e-01 6.187698349927364116e-01 1.335303816022829215e-01 2.736386350506914145e-01 9.413775049442212328e-01
0.000000000000000000e+00 -2.891574952900982316e+04 5.498049997363544383e-01 1.436939708290994044e-01 6.450448463287553613e-01 3.690099092762022526e-02 9.412728178905535037e-01
0.000000000000000000e+00 -2.889052433058718452e+04 3.970206983861614969e-01 3.767239545105085519e-01 7.812356034473695310e-01 5.381721468610406456e-01 9.415549339615680857e-01
0.000000000000000000e+00 -2.885476367750364443e+04 5.512297098292067155e-01 6.001684182572086801e-02 4.452755997133851507e-01 7.784318915869854472e-01 9.417156205953506332e-01
0.000000000000000000e+00 -2.883304668109421982e+04 5.472719484425615510e-01 2.935915002621894976e-01 9.009413554522984757e-01 7.582607572239629112e-01 9.419347040727801268e-01
0.000000000000000000e+00 -2.882765264008186205e+04 2.277154453146361668e-01 6.409687714100981148e-01 8.187145070925880841e-01 7.913121259612814207e-01 9.421199893559334404e-01
0.000000000000000000e+00 -2.877862128140373534e+04 6.273331103563961619e-02 5.350608153697311575e-01 6.497901315076258788e-01 7.001922608683301963e-01 9.425276757314342557e-01
0.000000000000000000e+00 -2.877616317869519844e+04 2.466330807827953331e-01 9.435106198566638458e-01 8.457271530563190698e-01 5.540307132100817933e-01 9.425359597058641237e-01
0.000000000000000000e+00 -2.873601197202465119e+04 7.177016893404181141e-01 1.521257797715679372e-01 7.073436763960782026e-01 8.775839364116292396e-01 9.425915009852620097e-01
0.000000000000000000e+00 -2.873462715279767872e+04 5.286776230028866763e-02 6.094148969069118627e-01 8.521853894903026472e-01 7.167921179350776884e-01 9.428934393248054047e-01
0.000000000000000000e+00 -2.872415331150151906e+04 2.058104907101495629e-01 2.934962399417214707e-01 1.988048221568540219e-01 1.348236589015792131e-01 9.428332745085769018e-01
0.000000000000000000e+00 -2.871880463762449654e+04 7.162866461962890119e-01 8.308674022702042805e-01 8.910557446797300329e-01 6.060348545771643280e-01 9.428067791752707816e-01
0.000000000000000000e+00 -2.870834123969531356e+04 1.482065370020985151e-01 3.800268015570669178e-01 7.387373456454863208e-01 9.155011576029563614e-01 9.430369224410315443e-01
0.000000000000000000e+00 -2.865345629359383383e+04 2.282821010540313500e-01 1.145196257375173943e-01 3.004954991392061459e-02 2.561649830641619108e-01 9.433559541021899753e-01
0.000000000000000000e+00 -2.863331156434434888e+04 7.183658002049467806e-01 4.651840130211944979e-01 4.410107434377399382e-01 1.691002038324520562e-01 9.434067870211398921e-01
0.000000000000000000e+00 -2.862617508850628656e+04 8.906365255439193662e-01 4.846274326108647168e-01 3.659877004595003536e-01 9.189684429681242994e-01 9.434135259216704927e-01
0.000000000000000000e+00 -2.856078159727854654e+04 6.303682769366503180e-02 1.866163298202817566e-01 7.112651989298328647e-01 4.223738638235867704e-01 9.442255808170313403e-01
0.000000000000000000e+00 -2.849276458114613342e+04 6.652712786344290308e-01 2.084052362191791685e-01 7.540645836790906831e-01 5.325608250784705788e-01 9.445851491063328442e-01
0.000000000000000000e+00 -2.847826659061302780e+04 5.445251746582127073e-01 9.358806454150659926e-01 8.548156186881989971e-01 4.106526729990543911e-01 9.448367440618424817e-01
0.000000000000000000e+00 -2.845167034472807427e+04 5.831848424375121187e-01 3.266871852215650351e-01 9.179845315595810407e-01 8.093555080645317146e-01 9.449947446245179350e-01
0.000000000000000000e+00 -2.841675029514391645e+04 4.963730086863982205e-01 5.599309901311116944e-01 2.940638353766253932e-01 2.754134541778388012e-01 9.453020098458743137e-01
0.000000000000000000e+00 -2.840030025748807748e+04 4.926222678007891043e-01 7.612763922481909917e-01 4.152239831021914407e-01 3.008329939568676892e-01 9.454783044962052907e-01
0.000000000000000000e+00 -2.839887274658442766e+04 8.998533372739779823e-01 4.009987537122460255e-01 6.057418390786000195e-01 2.631815331924769463e-02 9.453099678513434689e-01
0.000000000000000000e+00 -2.838990003797323152e+04 6.821117566705244828e-01 3.206327921453727692e-01 4.333054370987555748e-01 9.952347949020295959e-01 9.454656493408827300e-01
0.000000000000000000e+00 -2.838692389816838840e+04 9.249163403267821604e-01 7.697665205138458644e-01 2.828532350518638827e-01 7.076074790687475469e-01 9.454374650115040524e-01
0.000000000000000000e+00 -2.838281109715979255e+04 8.215874753440760569e-01 9.100468924808552407e-01 8.256070710154773673e-01 3.144006093661230183e-01 9.455569173329402277e-01
0.000000000000000000e+00 -2.837473230942973896e+04 8.340438859324439402e-01 6.258595108468868462e-01 2.142429603603593913e-01 5.572880808540193742e-01 9.455546961088021618e-01
0.000000000000000000e+00 -2.835230990276153170e+04 6.555879728112812277e-01 8.839493191918224024e-02 2.995212631009518400e-01 2.083137069858908008e-01 9.457585024379725480e-01
0.000000000000000000e+00 -2.833766297510212098e+04 3.983599766640055773e-01 5.789289506589975209e-01 4.063712087332489453e-01 9.598559454561891302e-01 9.460604410392705610e-01
0.000000000000000000e+00 -2.831426294583683193e+04 4.649224816234979185e-01 9.632632201852535658e-01 5.439737962087222156e-01 5.393444842117458560e-01 9.462920162400669799e-01
0.000000000000000000e+00 -2.830950268405682436e+04 1.132955862485465204e-01 2.509630537866310851e-01 4.382843161911992302e-01 3.456028564934756631e-01 9.463738031745391188e-01
0.000000000000000000e+00 -2.829764437860032922e+04 5.673388262456524611e-01 4.847358643763314268e-01 5.481646438043348279e-01 5.585187822554171788e-02 9.463429901521600573e-01
0.000000000000000000e+00 -2.829319007106700155e+04 1.364521182233546792e-02 8.923737461446220598e-01 6.880565730031050764e-01 8.870139169856102734e-01 9.466589472843736086e-01
0.000000000000000000e+00 -2.827010715418678228e+04 7.523013495404359263e-01 8.149424724845152346e-01 6.047054241030259680e-01 3.712658432555212551e-01 9.465744807194578225e-01
0.000000000000000000e+00 -2.825559398812614018e+04 9.310171730423473235e-01 3.253504784954427409e-01 2.622203087652033027e-01 9.700149902438259808e-02 9.465581809999660257e-01
0.000000000000000000e+00 -2.823836708482093309e+04 9.907711170271450429e-01 2.191036231275348412e-01 8.575334100318720010e-01 8.357253539497444539e-01 9.467396297095665991e-01
0.000000000000000000e+00 -2.822915246262046276e+04 3.847907700725625713e-01 9.770871609531348589e-01 8.730418555116725710e-02 1.498923485552698942e-01 9.470704088282059230e-01
0.000000000000000000e+00 -2.822328134410855273e+04 6.550608393662726847e-02 1.217049456145636865e-01 7.302746742434462757e-01 6.244103375368609266e-01 9.472011375035278569e-01
0.000000000000000000e+00 -2.821432151138262270e+04 5.196834304108862712e-01 8.646939271008392547e-01 3.889283595514262393e-01 6.169807107392910606e-01 9.471772201238902733e-01
0.000000000000000000e+00 -2.811874592838605167e+04 3.669640993466947165e-01 8.285270598415944709e-01 8.849242294812088572e-01 1.398049644088386056e-01 9.481789045215150979e-01
0.000000000000000000e+00 -2.809762650217879127e+04 8.355245853673477496e-01 7.667829979451610267e-01 9.748880256792556986e-01 8.685222864633064255e-01 9.482246619598406756e-01
0.000000000000000000e+00 -2.809748855573727997e+04 6.947508183813627669e-01 5.614544623571151583e-01 7.816575327362731418e-01 1.984812716432451385e-01 9.482289355248277873e-01
0.000000000000000000e+00 -2.808583302383910268e+04 6.471868099156221632e-01 2.903134465628942618e-02 2.901280544809308193e-01 9.165395173102661719e-01 9.482807308179568295e-01
0.000000000000000000e+00 -2.808220844204599416e+04 6.668340382149208212e-01 7.759089897229143329e-01 2.862554461823171303e-01 7.261880974229509844e-01 9.483918010594325487e-01
0.000000000000000000e+00 -2.806269373621584236e+04 8.139533012614393881e-01 6.856433769432382919e-01 7.288689790394224932e-01 2.471117202438085636e-01 9.485438739958776955e-01
0.000000000000000000e+00 -2.805237900073587662e+04 6.661382138227690541e-01 3.916684620966179864e-01 9.107288535467894519e-02 5.380059484350115939e-01 9.486306273258892086e-01
0.000000000000000000e+00 -2.803409079210403434e+04 1.364592452752474427e-01 5.107118473089403698e-01 2.686356964737579567e-01 9.668436768790997782e-01 9.490535110318942813e-01
0.000000000000000000e+00 -2.803291451202858661e+04 7.348508439616810994e-01 5.899478455702436008e-01 2.634179091265681505e-01 9.711085767841390881e-01 9.488465207038900839e-01
0.000000000000000000e+00 -2.803115470483154058e+04 5.646540862544595640e-01 2.731173970357736458e-01 5.939662875785549634e-01 3.699152417922516589e-01 9.489044579449155137e-01
0.000000000000000000e+00 -2.802086058513363241e+04 1.878364101161084099e-01 8.145403867707566858e-01 3.161577391732557363e-01 4.993543834810336701e-01 9.491996848589672187e-01
0.000000000000000000e+00 -2.801852753905018108e+04 6.359422598113494418e-01 7.283017153419497625e-01 6.635317921043585310e-01 9.807205224717439052e-01 9.490769667233828200e-01
0.000000000000000000e+00 -2.801279766870587264e+04 7.672832491024823565e-01 5.162863653859983692e-02 3.642349585575992421e-01 1.287580039823210676e-02 9.489666720137612810e-01
0.000000000000000000e+00 -2.801006161881000298e+04 6.097765194049029613e-01 9.743969153284587348e-01 2.182351297181532868e-01 9.502456685727179719e-01 9.491707137823360840e-01
0.000000000000000000e+00 -2.800690419505573664e+04 2.751959831860238959e-01 1.679011591664658631e-02 2.454406245905141892e-01 5.618140298766408636e-01 9.492140616384311391e-01
0.000000000000000000e+00 -2.797215800369457793e+04 8.344236851108088882e-01 7.157629305381729701e-01 6.184743884000794001e-01 6.388209774945419195e-02 9.494616076516046999e-01
0.000000000000000000e+00 -2.792094095040729735e+04 8.560147694194886192e-03 6.873961264899375312e-01 5.569880147247130431e-02 7.484478207842277797e-01 9.502972666818195746e-01
0.000000000000000000e+00 -2.789365393375004351e+04 8.400068511882431421e-01 1.839211728041723060e-01 1.444975031762774087e-03 8.904128272473640360e-01 9.502110599281530234e-01
0.000000000000000000e+00 -2.789219620722147738e+04 7.368243634150197785e-01 3.832314590320611281e-01 8.598677696441775486e-01 3.613516442376389914e-01 9.503429146469729583e-01
0.000000000000000000e+00 -2.786653989250627637e+04 4.179571855268893188e-01 6.843865781968372364e-01 3.518837727440951024e-01 3.316096146082230245e-01 9.507489068008903033e-01
0.000000000000000000e+00 -2.785596829829483613e+04 1.530846640392222735e-01 6.235514417531273779e-02 7.726319606036702314e-02 8.004766842998934928e-01 9.508856357822692562e-01
0.000000000000000000e+00 -2.785540647774257013e+04 9.572738548576241735e-01 8.270204150221825978e-01 9.698612332096696598e-01 2.283476644063552330e-01 9.507223184762044754e-01
0.000000000000000000e+00 -2.785282160447701608e+04 2.614281162009558512e-01 4.789916662835641548e-01 7.713415414218831589e-01 4.224910937145415213e-01 9.509715117170156606e-01
0.000000000000000000e+00 -2.779765687712991712e+04 7.079050597218139451e-02 8.725811400470362411e-01 1.521707679092180188e-01 9.995861934460098519e-01 9.516886446196350935e-01
0.000000000000000000e+00 -2.777221908130395605e+04 5.579231629340758447e-01 2.572915493631539041e-01 1.433319267753104809e-01 1.265538735256575009e-01 9.516990134806754265e-01
